"snapshot_id","snapshot_date","warehouse_id","product_id","on_hand_qty","reserved_qty","in_transit_qty","reorder_point"
INV-777848920,"2025-04-07",WH-001,PRD-79329,198,41.0,82,200.0
INV-519010987,"2024-05-31",WH-014,PRD-65461,534,37.0,33,250.0
INV-632357559,"2024-09-02",WH-004,PRD-24371,264,79.0,149,200.0
INV-898901407,"2025-05-23",WH-006,PRD-68082,230,30.0,64,300.0
INV-703257399,"2025-06-18",WH-005,PRD-65518,338,20.0,88,300.0
INV-178984274,"2024-07-12",WH-005,PRD-41385,329,69.0,111,
INV-292979839,"09/24/2025",WH-003,PRD-96511,555,186.0,207,
INV-416179877,"2024-12-12",WH-006,PRD-93130,415,110.0,145,
INV-213545427,"2025-07-21",WH-006,PRD-39154,494,48.0,45,250.0
INV-520753977,"2025-08-30",WH-003,PRD-12757,428,22.0,110,200.0
INV-836076705,"2024-07-18",WH-015,PRD-79329,459,41.0,71,300.0
INV-474718170,"2025-12-20",WH-011,PRD-12757,476,45.0,115,200.0
INV-439671562,"2024-03-09",WH-001,PRD-81066,415,65.0,49,200.0
INV-859689501,"2024-12-04",WH-014,PRD-65461,485,130.0,72,250.0
INV-318586172,"2025-02-09",WH-015,PRD-79329,243,36.0,74,200.0
INV-165060488,"2024-12-20",WH-016,PRD-98555,465,32.0,101,300.0
INV-178330670,"2025-09-07",WH-002,PRD-59672,549,187.0,144,
INV-231388254,"2025-08-23",WH-007,PRD-81511,307,95.0,28,300.0
INV-559236371,"08/09/2024",WH-011,PRD-15229,491,116.0,69,300.0
INV-887471597,"2024-10-08",WH-003,PRD-12757,201,67.0,119,
INV-951067103,"2024-06-07",WH-010,PRD-25906,256,76.0,157,300.0
INV-969892971,"2025-07-30",WH-013,PRD-79822,510,154.0,155,350.0
INV-469734513,"2024-07-08",WH-013,PRD-44237,437,131.0,190,200.0
INV-871818155,"2024-12-07",WH-006,PRD-98555,335,103.0,137,300.0
INV-447307580,"2025-11-23",WH-015,PRD-15229,598,157.0,58,
INV-581377440,"2025-08-17",WH-001,PRD-61876,241,30.0,126,300.0
INV-920952236,"2024-04-15",WH-002,PRD-59672,254,37.0,67,
INV-183192683,"2024-09-01",WH-012,PRD-24371,281,74.0,53,350.0
INV-392964853,"2025-10-30",WH-006,PRD-44237,581,110.0,15,
INV-368422410,"2024-01-22",WH-013,PRD-95180,0,0.0,123,300.0
INV-524464503,"2024-03-20",WH-014,PRD-93130,444,52.0,139,200.0
INV-324198681,"2024-08-07",WH-006,PRD-65518,281,41.0,0,200.0
INV-248068503,"2025-01-05",WH-012,PRD-61876,194,24.0,100,200.0
INV-259777314,"2025-05-10",WH-001,PRD-95180,324,32.0,91,350.0
INV-736428592,"2025-03-03",WH-006,PRD-65461,533,118.0,122,300.0
INV-536016274,"2024-11-26",WH-011,PRD-62923,221,15.0,104,
INV-553240483,"2024-06-05",WH-014,PRD-49117,439,64.0,73,200.0
INV-258070887,"2025-12-08",WH-012,PRD-42018,353,20.0,37,300.0
INV-344203071,"2024-11-30",WH-006,PRD-19171,194,54.0,80,350.0
INV-697896769,"2024-09-18",WH-009,PRD-61876,341,107.0,43,250.0
INV-371979187,"06/15/2024",WH-009,PRD-10221,476,55.0,41,200.0
INV-684409858,"2025-03-14",WH-015,PRD-49117,487,,102,200.0
INV-868482910,"2025-11-03",WH-012,PRD-25129,24,6.0,97,250.0
INV-756491877,"2024-11-21",WH-016,PRD-71348,326,87.0,29,
INV-472905151,"2025-10-17",WH-009,PRD-59672,160,,90,300.0
INV-887112630,"2024-09-03",WH-013,PRD-24371,528,129.0,20,
INV-715923051,"2025-01-29",WH-004,PRD-97153,260,56.0,46,350.0
INV-795953116,"2025-11-30",WH-002,PRD-19171,767,124.0,157,250.0
INV-606198039,"2024-02-05",WH-013,PRD-59672,698,187.0,195,250.0
INV-903579041,"2025-07-22",WH-014,PRD-84085,400,51.0,127,200.0
INV-759715674,"2025-09-08",WH-015,PRD-81511,391,69.0,143,300.0
INV-145246142,"2024-06-25",WH-006,PRD-95180,130,11.0,69,200.0
INV-706637017,"2025-03-15",WH-012,PRD-35112,593,192.0,102,300.0
INV-655613253,"2024-11-15",WH-009,PRD-35112,212,52.0,139,350.0
INV-996772269,"2025-12-10",WH-003,PRD-82845,204,54.0,158,200.0
INV-239915952,"2024-04-04",WH-015,PRD-10221,545,130.0,109,300.0
INV-166366241,"2024-12-15",WH-013,PRD-79329,446,87.0,87,300.0
INV-743024703,"2024-07-15",WH-016,PRD-68082,271,90.0,131,200.0
INV-977244736,"2024-04-06",WH-004,PRD-68008,255,64.0,193,250.0
INV-518027800,"2024-03-31",WH-006,PRD-19171,538,35.0,112,
INV-200456533,"2025-02-26",WH-008,PRD-61876,234,20.0,69,
INV-281754212,"04/24/2024",WH-015,PRD-96511,510,121.0,246,250.0
INV-928255526,"2024-02-27",WH-006,PRD-79329,679,195.0,112,
INV-325598006,"2025-09-27",WH-009,PRD-61876,397,95.0,124,300.0
INV-828270239,"2024-01-14",WH-012,PRD-65461,505,146.0,111,350.0
INV-845337524,"2025-07-20",WH-011,PRD-59672,725,200.0,122,250.0
INV-952442598,"2025-07-30",WH-005,PRD-65461,455,108.0,17,
INV-535202824,"2024-04-19",WH-007,PRD-89457,359,73.0,24,200.0
INV-777628124,"2024-09-09",WH-008,PRD-17100,198,55.0,153,250.0
INV-509576991,"2025-10-15",WH-011,PRD-91351,357,64.0,64,350.0
INV-804743687,"2024-09-07",WH-005,PRD-25129,74,7.0,134,350.0
INV-532089117,"2024-01-21",WH-012,PRD-89457,487,124.0,150,250.0
INV-422404375,"2025-06-02",WH-002,PRD-97153,535,139.0,0,300.0
INV-996469030,"2025-03-04",WH-011,PRD-71348,341,97.0,24,250.0
INV-334891459,"2024-03-09",WH-005,PRD-90120,-635,0.0,93,250.0
INV-602980233,"2024-12-03",WH-012,PRD-79822,233,18.0,111,
INV-378103376,"2025-05-17",WH-014,PRD-12757,257,62.0,40,350.0
INV-958879710,"2024-11-03",WH-011,PRD-68008,366,38.0,73,250.0
INV-600304361,"2025-04-26",WH-006,PRD-40784,270,30.0,27,300.0
INV-596720367,"2024-10-21",WH-016,PRD-25906,510,113.0,214,
INV-433175566,"2024-08-25",WH-003,PRD-93130,535,51.0,146,300.0
INV-972488801,"2024-11-14",WH-007,PRD-62923,333,102.0,153,
INV-420052804,"2024-07-21",WH-015,PRD-98555,480,65.0,71,200.0
INV-595683879,"12/29/2024",WH-012,PRD-35112,443,137.0,94,250.0
INV-490341966,"2025-09-06",WH-008,PRD-98555,232,61.0,160,200.0
INV-580860624,"2025-05-27",WH-014,PRD-81511,290,63.0,88,350.0
INV-459147059,"2025-09-18",WH-002,PRD-99353,439,121.0,82,
INV-315323050,"2024-06-21",WH-016,PRD-59672,440,150.0,106,250.0
INV-291443539,"2025-01-09",WH-016,PRD-63354,337,77.0,109,200.0
INV-930150846,"2025-03-09",WH-013,PRD-10221,-301,0.0,150,300.0
INV-684974926,"2025-03-20",WH-001,PRD-74799,573,116.0,90,350.0
INV-421897126,"2025-05-23",WH-002,PRD-68082,447,43.0,171,300.0
INV-192236129,"2024-08-21",WH-001,PRD-62923,482,70.0,161,200.0
INV-144790437,"2024-02-01",WH-009,PRD-66155,607,199.0,112,
INV-602510807,"2024-11-04",WH-015,PRD-63354,363,114.0,103,200.0
INV-690146936,"2025-06-01",WH-007,PRD-98555,573,179.0,141,300.0
INV-740362094,"2025-08-19",WH-001,PRD-67912,193,66.0,57,250.0
INV-431141653,"03/15/2025",WH-014,PRD-39154,465,55.0,109,350.0
INV-239957364,"2025-01-04",WH-003,PRD-82845,362,114.0,129,200.0
INV-192429140,"2025-07-11",WH-007,PRD-24371,91,7.0,103,200.0
INV-184471232,"2024-03-14",WH-002,PRD-49117,203,55.0,142,
INV-487151284,"03/01/2024",WH-012,PRD-59672,267,86.0,47,300.0
INV-621660631,"2025-06-14",WH-004,PRD-71348,296,94.0,167,300.0
INV-361735741,"2025-02-17",WH-009,PRD-42018,637,153.0,45,350.0
INV-629194536,"2025-03-26",WH-013,PRD-81066,601,47.0,74,250.0
INV-954633963,"2024-03-02",WH-002,PRD-10074,466,93.0,86,250.0
INV-594130631,"2025-04-15",WH-007,PRD-63354,565,76.0,103,200.0
INV-128100686,"2025-11-02",WH-007,PRD-25906,289,57.0,63,200.0
INV-463816514,"2024-04-10",WH-004,PRD-21114,425,92.0,35,300.0
INV-593639199,"2025-09-14",WH-010,PRD-15229,528,27.0,89,300.0
INV-276039060,"2024-06-22",WH-007,PRD-71348,566,102.0,99,300.0
INV-399244765,"2024-10-02",WH-011,PRD-91351,357,64.0,104,300.0
INV-263210939,"2024-04-11",WH-003,PRD-17100,544,,0,350.0
INV-549279134,"2024-01-13",WH-008,PRD-68082,57,8.0,57,350.0
INV-429026418,"2024-02-21",WH-010,PRD-35112,470,147.0,174,
INV-584349707,"2025-01-07",WH-007,PRD-41385,614,,124,350.0
INV-102839450,"2025-09-17",WH-005,PRD-10074,440,44.0,232,
INV-904618852,"2025-08-08",WH-002,PRD-59672,458,24.0,23,200.0
INV-420691158,"2025-11-03",WH-010,PRD-67912,411,32.0,0,250.0
INV-465433336,"2025-05-30",WH-009,PRD-24371,388,55.0,131,300.0
INV-685383736,"11/16/2024",WH-010,PRD-71348,525,138.0,110,200.0
INV-322246594,"2024-12-23",WH-016,PRD-61876,472,74.0,115,
INV-252493717,"2024-02-24",WH-004,PRD-97153,493,96.0,48,
INV-371906965,"2025-06-05",WH-010,PRD-42018,418,127.0,97,250.0
INV-408949950,"2024-06-19",WH-016,PRD-10074,403,32.0,15,300.0
INV-885985859,"2024-03-03",WH-010,PRD-40007,701,65.0,112,350.0
INV-776620443,"2024-08-15",WH-001,PRD-76469,333,83.0,53,
INV-574133417,"2024-03-21",WH-016,PRD-90120,375,86.0,47,350.0
INV-456332910,"2024-02-15",WH-009,PRD-71348,309,103.0,28,250.0
INV-786568995,"2024-09-13",WH-016,PRD-38080,410,113.0,170,
INV-310876593,"2025-11-12",WH-001,PRD-66155,496,127.0,180,250.0
INV-256462967,"2025-03-07",WH-006,PRD-21114,371,65.0,21,
INV-986615735,"2024-09-08",WH-006,PRD-63354,323,35.0,89,350.0
INV-720577135,"2025-02-25",WH-008,PRD-23104,351,110.0,153,200.0
INV-575414910,"10/11/2025",WH-014,PRD-89457,713,195.0,106,250.0
INV-326127277,"2025-05-22",WH-006,PRD-42527,347,68.0,117,350.0
INV-361775572,"2025-02-20",WH-013,PRD-79822,488,112.0,168,
INV-656850129,"07/02/2024",WH-008,PRD-64040,510,40.0,71,
INV-427881177,"2025-01-21",WH-003,PRD-17100,328,71.0,87,
INV-887765241,"2025-06-22",WH-014,PRD-93130,233,28.0,134,300.0
INV-427769569,"2024-09-02",WH-015,PRD-40784,379,63.0,66,350.0
INV-823651668,"2024-11-27",WH-005,PRD-65461,602,49.0,120,
INV-325350996,"2024-06-23",WH-012,PRD-65724,380,40.0,93,250.0
INV-348674449,"2024-03-17",WH-013,PRD-15229,489,52.0,182,350.0
INV-190011465,"05/10/2024",WH-004,PRD-99353,499,62.0,60,
INV-264959369,"2024-07-23",WH-012,PRD-30635,308,87.0,159,
INV-732487217,"06/30/2025",WH-001,PRD-41385,197,19.0,226,300.0
INV-699466943,"2025-01-22",WH-012,PRD-63354,321,101.0,86,350.0
INV-318594654,"2024-05-16",WH-012,PRD-23104,232,74.0,7,300.0
INV-292250417,"2025-09-17",WH-002,PRD-96511,296,40.0,169,
INV-469001047,"2025-01-12",WH-001,PRD-94080,378,28.0,131,300.0
INV-964850665,"2024-09-29",WH-014,PRD-84085,509,102.0,204,
INV-233712643,"2024-10-15",WH-003,PRD-59672,477,52.0,106,300.0
INV-245122822,"2024-12-08",WH-005,PRD-24371,378,44.0,109,200.0
INV-235970767,"2024-12-21",WH-011,PRD-10221,372,83.0,100,350.0
INV-272835696,"2024-10-18",WH-006,PRD-90120,442,137.0,130,350.0
INV-358459605,"2024-07-14",WH-012,PRD-44237,0,0.0,36,300.0
INV-190606898,"2025-01-30",WH-003,PRD-65461,281,66.0,79,350.0
INV-811054937,"2025-01-01",WH-013,PRD-59672,385,90.0,107,250.0
INV-449154679,"2025-06-26",WH-002,PRD-68008,581,104.0,89,350.0
INV-505125541,"2024-12-27",WH-005,PRD-23104,538,131.0,189,200.0
INV-475682202,"2024-12-14",WH-014,PRD-96511,316,105.0,50,300.0
INV-294932509,"2024-05-08",WH-002,PRD-47606,377,95.0,138,
INV-563555471,"2024-03-08",WH-003,PRD-64040,594,188.0,109,300.0
INV-868539414,"2024-01-11",WH-004,PRD-25129,651,130.0,95,350.0
INV-488058212,"2024-08-28",WH-010,PRD-76469,287,68.0,104,300.0
INV-108881303,"2025-03-27",WH-006,PRD-62923,154,26.0,197,200.0
INV-905007038,"2025-02-21",WH-013,PRD-10221,227,29.0,9,
INV-141495387,"2024-07-30",WH-012,PRD-38080,850,185.0,15,350.0
INV-972394883,"2025-04-01",WH-002,PRD-40007,385,39.0,162,300.0
INV-764020593,"2024-04-12",WH-016,PRD-40784,353,77.0,143,
INV-268743318,"2024-12-17",WH-009,PRD-12757,237,59.0,168,250.0
INV-780587079,"2024-07-31",WH-007,PRD-62923,321,51.0,120,250.0
INV-556530422,"2025-12-15",WH-005,PRD-82845,408,46.0,141,200.0
INV-796077682,"2025-10-12",WH-011,PRD-47606,307,101.0,83,200.0
INV-463761057,"2024-07-13",WH-011,PRD-47606,383,30.0,162,300.0
INV-880952401,"2025-01-31",WH-005,PRD-17100,140,13.0,52,
INV-175855756,"2024-08-05",WH-007,PRD-95180,525,71.0,138,200.0
INV-820312527,"2024-10-06",WH-006,PRD-81066,505,150.0,122,250.0
INV-536574329,"2024-05-27",WH-004,PRD-96511,368,,111,
INV-214211955,"12/03/2025",WH-003,PRD-65724,369,24.0,218,250.0
INV-419160425,"2024-02-04",WH-002,PRD-62923,57,14.0,168,200.0
INV-867345908,"2024-11-30",WH-013,PRD-35112,790,208.0,204,300.0
INV-424365941,"2024-12-20",WH-006,PRD-68008,346,27.0,148,250.0
INV-765209030,"2025-07-19",WH-010,PRD-84085,427,95.0,146,300.0
INV-511687285,"2025-09-06",WH-005,PRD-35112,428,117.0,139,200.0
INV-667475088,"2024-07-04",WH-016,PRD-71348,357,69.0,0,250.0
INV-176920280,"2024-10-05",WH-016,PRD-19171,598,153.0,160,
INV-786747078,"2024-08-04",WH-008,PRD-23104,453,108.0,146,300.0
INV-901584534,"2024-05-29",WH-009,PRD-38080,444,152.0,30,350.0
INV-439409759,"2024-09-20",WH-012,PRD-40784,446,72.0,191,200.0
INV-804706202,"2024-03-22",WH-015,PRD-62923,582,129.0,158,
INV-623628501,"12/22/2025",WH-006,PRD-40784,425,117.0,145,
INV-249494708,"2025-03-22",WH-016,PRD-84085,656,74.0,111,300.0
INV-583342310,"05/06/2024",WH-004,PRD-84085,359,97.0,93,250.0
INV-997283314,"02/07/2024",WH-004,PRD-95180,516,141.0,128,
INV-757472642,"2024-03-17",WH-011,PRD-23104,279,76.0,36,
INV-657924070,"2024-10-02",WH-001,PRD-15229,332,105.0,111,350.0
INV-959181320,"2024-07-15",WH-015,PRD-89457,451,141.0,30,300.0
INV-736384741,"2024-11-10",WH-009,PRD-82845,223,16.0,117,200.0
INV-125007728,"2024-04-21",WH-010,PRD-40784,519,129.0,44,350.0
INV-123223393,"2024-06-22",WH-001,PRD-68082,592,194.0,124,250.0
INV-855298433,"2024-10-25",WH-014,PRD-40007,368,52.0,101,200.0
INV-803041413,"2025-08-05",WH-005,PRD-99353,505,105.0,114,300.0
INV-566569894,"2025-09-12",WH-003,PRD-71348,381,60.0,114,
INV-112953858,"2024-05-18",WH-012,PRD-10074,632,132.0,174,350.0
INV-231684906,"2024-09-06",WH-006,PRD-64040,510,155.0,106,
INV-369109190,"2025-12-18",WH-007,PRD-74799,411,38.0,61,200.0
INV-252149313,"2024-04-14",WH-004,PRD-12757,755,98.0,81,
INV-528555747,"2025-02-12",WH-014,PRD-98555,177,10.0,197,350.0
INV-508330168,"2025-12-19",WH-012,PRD-15229,371,89.0,104,200.0
INV-537685789,"2024-02-15",WH-005,PRD-65461,355,123.0,150,300.0
INV-818702767,"2024-06-22",WH-016,PRD-10221,328,104.0,28,350.0
INV-127867451,"2025-11-01",WH-007,PRD-81066,649,109.0,0,350.0
INV-886869949,"2025-11-19",WH-013,PRD-64040,462,42.0,191,200.0
INV-772009572,"2025-01-24",WH-009,PRD-84085,781,55.0,103,300.0
INV-152369545,"2025-03-07",WH-004,PRD-23104,233,58.0,133,
INV-164185475,"2024-09-05",WH-007,PRD-63354,237,49.0,135,200.0
INV-528019322,"2025-04-02",WH-004,PRD-44237,638,203.0,162,200.0
INV-841759465,"2024-10-12",WH-003,PRD-96511,451,99.0,191,300.0
INV-807650835,"2025-12-28",WH-003,PRD-65724,0,0.0,78,
INV-188350862,"03/28/2025",WH-005,PRD-21114,83,16.0,55,200.0
INV-213725019,"2025-06-03",WH-013,PRD-10221,278,27.0,49,200.0
INV-543487228,"2024-06-07",WH-007,PRD-39154,458,110.0,91,200.0
INV-266561719,"2024-11-24",WH-006,PRD-23104,200,36.0,162,200.0
INV-778303935,"2025-05-24",WH-014,PRD-82845,582,138.0,152,250.0
INV-179569953,"2024-01-21",WH-001,PRD-82845,343,77.0,158,350.0
INV-992011349,"2024-11-15",WH-014,PRD-99353,418,,136,
INV-492700228,"2024-07-31",WH-001,PRD-21114,485,,85,300.0
INV-749697714,"2024-12-20",WH-011,PRD-21114,500,70.0,48,300.0
INV-495211085,"2025-12-02",WH-015,PRD-15229,770,66.0,134,200.0
INV-152667177,"2025-11-07",WH-009,PRD-40982,217,63.0,138,300.0
INV-227988225,"2025-12-18",WH-004,PRD-12757,308,91.0,98,
INV-197896112,"2024-04-02",WH-009,PRD-49117,682,183.0,158,250.0
INV-374952588,"2024-03-25",WH-003,PRD-59672,104,27.0,181,200.0
INV-544027737,"2025-01-15",WH-003,PRD-17100,419,72.0,130,250.0
INV-421291423,"2024-04-11",WH-010,PRD-65724,357,111.0,199,250.0
INV-993406886,"2024-05-01",WH-010,PRD-40982,483,159.0,127,200.0
INV-360016579,"2024-08-10",WH-006,PRD-41385,654,125.0,127,350.0
INV-143549469,"2025-06-07",WH-013,PRD-21114,641,36.0,137,250.0
INV-187760379,"2025-11-04",WH-013,PRD-47606,774,150.0,157,300.0
INV-903763161,"2024-10-01",WH-006,PRD-19171,610,208.0,65,300.0
INV-554212854,"2024-05-14",WH-009,PRD-40784,755,133.0,40,200.0
INV-117305222,"2025-09-04",WH-010,PRD-97153,787,260.0,144,250.0
INV-930519826,"2025-08-22",WH-007,PRD-91351,49,5.0,214,250.0
INV-310711275,"2024-09-21",WH-016,PRD-47606,409,66.0,73,250.0
INV-633858956,"2024-09-17",WH-009,PRD-39154,427,101.0,79,300.0
INV-252108618,"2024-07-08",WH-004,PRD-97153,367,119.0,199,
INV-865280727,"2024-07-12",WH-009,PRD-98555,488,84.0,168,300.0
INV-831680048,"2024-05-02",WH-004,PRD-64040,0,0.0,128,300.0
INV-599254843,"2025-05-24",WH-013,PRD-81511,607,163.0,114,
INV-210542592,"05/27/2024",WH-007,PRD-25129,408,111.0,153,250.0
INV-698887287,"2024-08-03",WH-002,PRD-89457,644,38.0,200,250.0
INV-769241688,"2024-12-16",WH-016,PRD-30635,502,131.0,189,250.0
INV-323119059,"2024-07-11",WH-016,PRD-93130,275,86.0,55,300.0
INV-814337366,"2025-03-21",WH-008,PRD-39154,-460,0.0,111,200.0
INV-845641362,"2025-06-03",WH-008,PRD-67912,455,151.0,70,250.0
INV-652813588,"2024-04-20",WH-004,PRD-38080,449,35.0,34,250.0
INV-476613782,"2024-11-28",WH-006,PRD-65724,334,38.0,137,250.0
INV-517744352,"08/26/2024",WH-013,PRD-93130,831,264.0,115,
INV-202449648,"2025-08-02",WH-012,PRD-76469,464,114.0,103,200.0
INV-514478061,"2024-05-09",WH-008,PRD-49117,148,35.0,94,250.0
INV-440752836,"2025-04-17",WH-005,PRD-10221,221,29.0,101,200.0
INV-332702144,"2025-02-27",WH-010,PRD-12757,608,76.0,100,250.0
INV-853958026,"2025-06-22",WH-009,PRD-95180,686,72.0,114,300.0
INV-427866231,"2024-06-08",WH-009,PRD-68082,489,107.0,81,250.0
INV-110578633,"2024-12-28",WH-002,PRD-21114,-296,0.0,90,
INV-864569007,"2025-10-19",WH-013,PRD-79822,220,54.0,139,350.0
INV-284066764,"2025-07-11",WH-009,PRD-49117,452,111.0,11,
INV-501405984,"2025-04-10",WH-003,PRD-79822,459,153.0,167,300.0
INV-424433662,"2024-11-20",WH-011,PRD-15229,468,,132,
INV-206600999,"07/31/2024",WH-016,PRD-42018,504,54.0,166,
INV-441165838,"2025-01-14",WH-010,PRD-35112,236,69.0,223,200.0
INV-649427987,"2024-09-25",WH-006,PRD-21114,265,90.0,119,250.0
INV-469568460,"2024-10-03",WH-014,PRD-68008,273,74.0,130,200.0
INV-352281969,"2025-10-17",WH-016,PRD-76469,452,59.0,174,200.0
INV-347700814,"2025-03-23",WH-011,PRD-40007,339,51.0,102,200.0
INV-788045967,"08/06/2025",WH-003,PRD-67912,542,102.0,136,300.0
INV-564204452,"2025-06-02",WH-016,PRD-76469,145,36.0,125,200.0
INV-997763858,"2024-10-13",WH-012,PRD-40007,306,20.0,241,250.0
INV-613688240,"2025-08-31",WH-015,PRD-84085,757,190.0,51,300.0
INV-672709484,"2025-08-23",WH-015,PRD-21114,258,47.0,109,350.0
INV-795934677,"2024-02-16",WH-004,PRD-38080,417,69.0,157,300.0
INV-550498967,"2024-08-19",WH-004,PRD-64040,527,,48,200.0
INV-671342503,"2024-06-30",WH-011,PRD-95180,605,124.0,0,
INV-562764472,"2024-06-24",WH-009,PRD-21114,506,112.0,28,300.0
INV-132295519,"2025-08-27",WH-007,PRD-21114,327,102.0,0,250.0
INV-783835068,"2025-02-27",WH-004,PRD-21114,681,238.0,137,200.0
INV-396633697,"02/21/2024",WH-009,PRD-96511,554,142.0,100,350.0
INV-797788069,"2025-11-11",WH-009,PRD-90120,566,118.0,128,250.0
INV-674722711,"2025-05-31",WH-002,PRD-63354,460,65.0,0,350.0
INV-289979313,"2024-03-24",WH-007,PRD-42527,457,,102,
INV-641097661,"2024-04-23",WH-014,PRD-40784,358,34.0,116,250.0
INV-122331893,"2025-08-31",WH-005,PRD-96511,394,33.0,113,200.0
INV-784302865,"2025-02-13",WH-011,PRD-10221,369,22.0,117,350.0
INV-454434777,"2024-04-18",WH-001,PRD-59672,542,124.0,47,250.0
INV-923235832,"2024-08-16",WH-003,PRD-25906,533,85.0,33,250.0
INV-614119817,"2024-10-10",WH-014,PRD-39154,680,82.0,97,200.0
INV-133155935,"2025-02-26",WH-001,PRD-65461,571,127.0,109,350.0
INV-592751862,"2025-12-16",WH-004,PRD-93130,377,25.0,104,300.0
INV-428652798,"2024-07-08",WH-005,PRD-38080,515,86.0,37,
INV-908949976,"2025-07-13",WH-013,PRD-17100,387,43.0,147,250.0
INV-854973845,"2025-09-29",WH-008,PRD-21114,389,67.0,117,200.0
INV-350994438,"2024-06-24",WH-008,PRD-79822,498,41.0,72,350.0
INV-466651844,"2025-02-01",WH-013,PRD-65461,609,148.0,113,200.0
INV-778475742,"2024-08-13",WH-015,PRD-67912,620,161.0,90,
INV-662908031,"2024-09-09",WH-001,PRD-99353,559,45.0,20,250.0
INV-672007212,"2025-11-29",WH-004,PRD-40982,702,57.0,95,200.0
INV-466022345,"2024-06-02",WH-007,PRD-40007,643,48.0,89,350.0
INV-766607898,"2024-12-14",WH-014,PRD-23104,727,222.0,160,
INV-981668274,"2025-07-15",WH-003,PRD-81066,173,18.0,169,350.0
INV-783713247,"2024-05-21",WH-002,PRD-42527,446,103.0,89,350.0
INV-848953405,"2025-11-13",WH-009,PRD-40007,503,95.0,174,200.0
INV-407802552,"2025-07-05",WH-005,PRD-95180,265,70.0,159,250.0
INV-881206388,"2025-08-26",WH-001,PRD-15229,319,63.0,51,250.0
INV-424297516,"2025-03-01",WH-002,PRD-89457,161,43.0,133,350.0
INV-760243428,"2025-03-31",WH-007,PRD-68008,363,50.0,218,350.0
INV-835686229,"05/05/2024",WH-003,PRD-10425,198,57.0,136,300.0
INV-728522598,"2025-08-01",WH-001,PRD-66155,124,25.0,116,200.0
INV-351959674,"2024-04-25",WH-007,PRD-68082,152,46.0,168,300.0
INV-449570732,"2025-12-30",WH-012,PRD-79822,371,42.0,162,300.0
INV-209375028,"2025-05-04",WH-009,PRD-82845,402,,95,250.0
INV-806304145,"2025-08-10",WH-002,PRD-68082,328,107.0,84,350.0
INV-304920769,"2024-06-30",WH-016,PRD-19171,337,55.0,110,200.0
INV-382715611,"2024-11-08",WH-004,PRD-79329,451,,129,200.0
INV-831318558,"2025-05-04",WH-006,PRD-25129,259,55.0,107,
INV-573254770,"2025-04-24",WH-013,PRD-41385,400,86.0,81,300.0
INV-187208660,"2024-03-10",WH-006,PRD-24371,280,41.0,61,200.0
INV-143375548,"2024-02-10",WH-001,PRD-93130,397,110.0,103,300.0
INV-782153080,"2025-02-07",WH-010,PRD-96511,613,143.0,67,300.0
INV-778402431,"2024-09-07",WH-008,PRD-30635,-678,0.0,134,350.0
INV-104922478,"2025-02-18",WH-005,PRD-95180,411,129.0,156,300.0
INV-303845938,"2024-07-04",WH-006,PRD-44237,569,121.0,126,
INV-232577653,"2024-12-09",WH-004,PRD-61876,732,189.0,132,300.0
INV-816199140,"2025-08-05",WH-013,PRD-71348,228,72.0,28,200.0
INV-250743202,"2025-05-22",WH-002,PRD-12757,298,97.0,19,200.0
INV-607798204,"2024-10-09",WH-014,PRD-25129,591,133.0,162,350.0
INV-332277485,"2024-01-05",WH-002,PRD-81066,422,130.0,13,350.0
INV-575890370,"2024-01-05",WH-006,PRD-97153,424,40.0,114,
INV-886043893,"2024-07-14",WH-014,PRD-95180,387,134.0,108,350.0
INV-241835888,"2025-11-15",WH-001,PRD-39154,535,149.0,0,200.0
INV-969949629,"2024-04-03",WH-007,PRD-66155,581,154.0,111,300.0
INV-561236758,"2025-05-30",WH-008,PRD-39154,264,45.0,214,300.0
INV-959624465,"2025-11-15",WH-002,PRD-99353,408,25.0,147,250.0
INV-647264856,"2024-02-21",WH-010,PRD-65461,356,83.0,121,
INV-323538429,"2025-10-20",WH-002,PRD-90120,543,149.0,93,350.0
INV-410624803,"2024-10-14",WH-001,PRD-68082,390,132.0,129,350.0
INV-200437740,"2024-09-09",WH-008,PRD-62923,938,97.0,56,200.0
INV-182328666,"2025-02-22",WH-016,PRD-10074,372,86.0,64,250.0
INV-812717803,"2025-12-20",WH-007,PRD-68082,575,53.0,178,300.0
INV-342736001,"2024-06-12",WH-001,PRD-38080,318,110.0,84,250.0
INV-804166795,"2024-05-24",WH-011,PRD-40784,539,47.0,75,250.0
INV-441442486,"2025-05-24",WH-002,PRD-61876,400,75.0,61,300.0
INV-474305935,"2024-09-26",WH-002,PRD-25906,349,74.0,142,350.0
INV-681779164,"12/01/2024",WH-001,PRD-99353,532,95.0,185,250.0
