"customer_id","customer_segment","region","loyalty_tier","age","signup_date","customer_id_clean","signup_dt","is_signup_date_bad"
CUST-322423,Consumer,LATAM,Gold,41.0,"2024-10-13",CUST-322423,2024-10-13 00:00:00.000,0
CUST-472060,Enterprise,,Platinum,39.0,"2024-03-22",CUST-472060,2024-03-22 00:00:00.000,0
CUST-936587,Consumer,EU,Platinum,,"2025-08-28",CUST-936587,2025-08-28 00:00:00.000,0
CUST-370902,Consumer,LATAM,Platinum,48.0,"2024-12-16",CUST-370902,2024-12-16 00:00:00.000,0
CUST-456871,Consumer,EU,Silver,26.0,"2024-06-10",CUST-456871,2024-06-10 00:00:00.000,0
CUST-393243,Consumer,LATAM,Gold,34.0,"12/24/2024",CUST-393243,2024-12-24 00:00:00.000,0
CUST-725113,Consumer,LATAM,,28.0,"2025-05-11",CUST-725113,2025-05-11 00:00:00.000,0
CUST-835244,Enterprise,APAC,Gold,31.0,"2025-08-05",CUST-835244,2025-08-05 00:00:00.000,0
CUST-389688,Consumer,EU,Gold,22.0,"2024-09-23",CUST-389688,2024-09-23 00:00:00.000,0
CUST-682789,Consumer,,,30.0,"2025-10-26",CUST-682789,2025-10-26 00:00:00.000,0
CUST-110644,Consumer,APAC,Platinum,33.0,"01/30/2024",CUST-110644,2024-01-30 00:00:00.000,0
CUST-641722,Consumer,APAC,Silver,29.0,"2024-03-30",CUST-641722,2024-03-30 00:00:00.000,0
CUST-300337,Consumer,,,32.0,"2024-04-16",CUST-300337,2024-04-16 00:00:00.000,0
CUST-189771,Consumer,APAC,,38.0,"2025-08-04",CUST-189771,2025-08-04 00:00:00.000,0
CUST-353080,Consumer,LATAM,,47.0,"2024-12-24",CUST-353080,2024-12-24 00:00:00.000,0
CUST-855053,Consumer,LATAM,Platinum,48.0,"2025-03-01",CUST-855053,2025-03-01 00:00:00.000,0
CUST-526170,Consumer,EU,Gold,,"2025-07-08",CUST-526170,2025-07-08 00:00:00.000,0
CUST-612311,Consumer,EU,Gold,42.0,"2024-04-18",CUST-612311,2024-04-18 00:00:00.000,0
CUST-682144,Consumer,,,20.0,"2024-08-04",CUST-682144,2024-08-04 00:00:00.000,0
CUST-894993,Consumer,EU,Gold,,"2024-05-12",CUST-894993,2024-05-12 00:00:00.000,0
CUST-351997,Enterprise,LATAM,Platinum,30.0,"2025-04-16",CUST-351997,2025-04-16 00:00:00.000,0
CUST-824156,Consumer,,Platinum,30.0,"2024-08-16",CUST-824156,2024-08-16 00:00:00.000,0
CUST-599219,Consumer,,Silver,26.0,"2025-07-29",CUST-599219,2025-07-29 00:00:00.000,0
CUST-777278,Enterprise,EU,Platinum,37.0,"2024-03-01",CUST-777278,2024-03-01 00:00:00.000,0
CUST-846420,Consumer,LATAM,Silver,18.0,"2024-01-09",CUST-846420,2024-01-09 00:00:00.000,0
CUST-614663,Enterprise,,Gold,52.0,"2024-04-29",CUST-614663,2024-04-29 00:00:00.000,0
CUST-569945,Consumer,LATAM,Silver,47.0,"2024-05-18",CUST-569945,2024-05-18 00:00:00.000,0
CUST-931450,Automotive,LATAM,Platinum,39.0,"2024-01-27",CUST-931450,2024-01-27 00:00:00.000,0
CUST-118080,Enterprise,LATAM,,33.0,"2025-02-17",CUST-118080,2025-02-17 00:00:00.000,0
CUST-197573,Consumer,EU,Gold,47.0,"06/25/2025",CUST-197573,2025-06-25 00:00:00.000,0
CUST-408528,Enterprise,APAC,Gold,41.0,"2025-05-08",CUST-408528,2025-05-08 00:00:00.000,0
CUST-332360,Consumer,APAC,Silver,46.0,"2025-05-12",CUST-332360,2025-05-12 00:00:00.000,0
CUST-524045,Consumer,,Silver,33.0,"2025-05-27",CUST-524045,2025-05-27 00:00:00.000,0
CUST-825391,Consumer,LATAM,Platinum,53.0,"2024-10-30",CUST-825391,2024-10-30 00:00:00.000,0
CUST-355123,Consumer,EU,Gold,46.0,"12/10/2024",CUST-355123,2024-12-10 00:00:00.000,0
CUST-421080,Enterprise,LATAM,Silver,39.0,"01/04/2024",CUST-421080,2024-01-04 00:00:00.000,0
CUST-796212,Consumer,LATAM,Gold,47.0,"2024-10-20",CUST-796212,2024-10-20 00:00:00.000,0
CUST-709805,Consumer,EU,Platinum,,"2025-12-22",CUST-709805,2025-12-22 00:00:00.000,0
CUST-486945,Consumer,APAC,Silver,29.0,"2025-12-06",CUST-486945,2025-12-06 00:00:00.000,0
CUST-596249,Consumer,LATAM,Gold,21.0,"03/11/2024",CUST-596249,2024-03-11 00:00:00.000,0
CUST-680358,Consumer,LATAM,,37.0,"2024-01-22",CUST-680358,2024-01-22 00:00:00.000,0
CUST-656711,Consumer,APAC,Silver,33.0,"2024-09-18",CUST-656711,2024-09-18 00:00:00.000,0
CUST-460455,Consumer,EU,Platinum,31.0,"2025-06-12",CUST-460455,2025-06-12 00:00:00.000,0
CUST-546173,Consumer,,Silver,47.0,"2024-06-20",CUST-546173,2024-06-20 00:00:00.000,0
CUST-882169,Consumer,APAC,Platinum,35.0,"2024-03-16",CUST-882169,2024-03-16 00:00:00.000,0
CUST-677124,Enterprise,,Gold,36.0,"2025-10-07",CUST-677124,2025-10-07 00:00:00.000,0
CUST-446859,Consumer,,Platinum,30.0,"2025-07-16",CUST-446859,2025-07-16 00:00:00.000,0
CUST-468900,Consumer,APAC,Platinum,43.0,"2024-11-18",CUST-468900,2024-11-18 00:00:00.000,0
CUST-836996,Consumer,LATAM,,41.0,"2025-09-25",CUST-836996,2025-09-25 00:00:00.000,0
CUST-575786,Consumer,,Platinum,43.0,"2025-03-12",CUST-575786,2025-03-12 00:00:00.000,0
CUST-384076,Consumer,,,28.0,"2025-04-30",CUST-384076,2025-04-30 00:00:00.000,0
CUST-421517,Enterprise,EU,Gold,48.0,"2025-02-24",CUST-421517,2025-02-24 00:00:00.000,0
CUST-363615,Automotive,LATAM,,54.0,"2024-11-28",CUST-363615,2024-11-28 00:00:00.000,0
CUST-341736,Consumer,,Silver,43.0,"2024-06-15",CUST-341736,2024-06-15 00:00:00.000,0
CUST-226516,Consumer,EU,Platinum,25.0,"2024-09-08",CUST-226516,2024-09-08 00:00:00.000,0
CUST-856321,Consumer,LATAM,Gold,25.0,"2024-11-08",CUST-856321,2024-11-08 00:00:00.000,0
CUST-301939,Consumer,APAC,Gold,29.0,"2024-01-10",CUST-301939,2024-01-10 00:00:00.000,0
CUST-430876,Consumer,APAC,,,"2024-12-22",CUST-430876,2024-12-22 00:00:00.000,0
CUST-225362,Enterprise,EU,Gold,,"2025-05-26",CUST-225362,2025-05-26 00:00:00.000,0
CUST-878967,Consumer,APAC,Gold,,"2025-05-19",CUST-878967,2025-05-19 00:00:00.000,0
CUST-661894,Consumer,,Gold,27.0,"2024-02-04",CUST-661894,2024-02-04 00:00:00.000,0
CUST-899213,Consumer,LATAM,Platinum,33.0,"2024-06-18",CUST-899213,2024-06-18 00:00:00.000,0
CUST-823688,Enterprise,,Gold,40.0,"2025-08-19",CUST-823688,2025-08-19 00:00:00.000,0
CUST-294143,Consumer,,,37.0,"2024-03-20",CUST-294143,2024-03-20 00:00:00.000,0
CUST-300845,Consumer,APAC,Silver,36.0,"2025-09-06",CUST-300845,2025-09-06 00:00:00.000,0
CUST-326895,Enterprise,,Silver,31.0,"2025-10-22",CUST-326895,2025-10-22 00:00:00.000,0
CUST-874483,Enterprise,APAC,Gold,,"2024-07-14",CUST-874483,2024-07-14 00:00:00.000,0
CUST-607719,Consumer,LATAM,Platinum,33.0,"2025-04-10",CUST-607719,2025-04-10 00:00:00.000,0
CUST-389930,Consumer,LATAM,,,"2025-05-05",CUST-389930,2025-05-05 00:00:00.000,0
CUST-859782,Enterprise,,Gold,42.0,"2025-06-10",CUST-859782,2025-06-10 00:00:00.000,0
CUST-718226,Consumer,EU,,18.0,"2025-08-22",CUST-718226,2025-08-22 00:00:00.000,0
CUST-897135,Consumer,APAC,,33.0,"2024-09-14",CUST-897135,2024-09-14 00:00:00.000,0
CUST-650121,Consumer,APAC,Gold,37.0,"2025-08-14",CUST-650121,2025-08-14 00:00:00.000,0
CUST-725780,Consumer,,Silver,42.0,"2024-09-03",CUST-725780,2024-09-03 00:00:00.000,0
CUST-396745,Enterprise,APAC,,22.0,"2025-06-01",CUST-396745,2025-06-01 00:00:00.000,0
CUST-205409,Enterprise,APAC,Gold,,"09/17/2024",CUST-205409,2024-09-17 00:00:00.000,0
CUST-973074,Consumer,EU,Platinum,22.0,"2025-12-09",CUST-973074,2025-12-09 00:00:00.000,0
CUST-303547,Consumer,EU,Silver,40.0,"2024-10-23",CUST-303547,2024-10-23 00:00:00.000,0
CUST-410636,Consumer,,,18.0,"2025-07-30",CUST-410636,2025-07-30 00:00:00.000,0
CUST-338533,Consumer,EU,Platinum,48.0,"2025-04-01",CUST-338533,2025-04-01 00:00:00.000,0
CUST-478411,Enterprise,,Gold,36.0,"2024-01-11",CUST-478411,2024-01-11 00:00:00.000,0
CUST-288158,Consumer,LATAM,Silver,51.0,"2025-04-23",CUST-288158,2025-04-23 00:00:00.000,0
CUST-416950,Consumer,,Gold,22.0,"2024-04-06",CUST-416950,2024-04-06 00:00:00.000,0
CUST-114835,Consumer,LATAM,Platinum,29.0,"2025-07-27",CUST-114835,2025-07-27 00:00:00.000,0
CUST-842411,Consumer,,Silver,18.0,"2024-07-08",CUST-842411,2024-07-08 00:00:00.000,0
CUST-660081,Consumer,APAC,Silver,25.0,"2024-02-16",CUST-660081,2024-02-16 00:00:00.000,0
CUST-232731,Enterprise,EU,Silver,,"2025-01-22",CUST-232731,2025-01-22 00:00:00.000,0
CUST-387636,Consumer,LATAM,,31.0,"2024-04-27",CUST-387636,2024-04-27 00:00:00.000,0
CUST-147726,Enterprise,,Gold,18.0,"05/13/2025",CUST-147726,2025-05-13 00:00:00.000,0
CUST-157174,Consumer,EU,,29.0,"2025-12-18",CUST-157174,2025-12-18 00:00:00.000,0
CUST-680238,Consumer,,,18.0,"2024-12-10",CUST-680238,2024-12-10 00:00:00.000,0
CUST-406327,Consumer,EU,Gold,31.0,"2024-09-12",CUST-406327,2024-09-12 00:00:00.000,0
CUST-831295,Enterprise,EU,Silver,46.0,"2024-09-03",CUST-831295,2024-09-03 00:00:00.000,0
CUST-232413,Automotive,,Silver,33.0,"08/13/2025",CUST-232413,2025-08-13 00:00:00.000,0
CUST-768854,Consumer,LATAM,Gold,52.0,"2025-09-06",CUST-768854,2025-09-06 00:00:00.000,0
CUST-889359,Consumer,LATAM,Silver,42.0,"2025-05-18",CUST-889359,2025-05-18 00:00:00.000,0
CUST-614723,Enterprise,APAC,Silver,,"08/05/2025",CUST-614723,2025-08-05 00:00:00.000,0
CUST-207570,Consumer,EU,Gold,48.0,"2025-10-19",CUST-207570,2025-10-19 00:00:00.000,0
CUST-112861,Consumer,APAC,Platinum,25.0,"2024-09-23",CUST-112861,2024-09-23 00:00:00.000,0
CUST-701949,Enterprise,APAC,Gold,25.0,"02/22/2025",CUST-701949,2025-02-22 00:00:00.000,0
CUST-398151,Consumer,,Gold,37.0,"2025-12-13",CUST-398151,2025-12-13 00:00:00.000,0
CUST-592198,Consumer,,Platinum,18.0,"2024-07-11",CUST-592198,2024-07-11 00:00:00.000,0
CUST-601968,Consumer,,Silver,,"2025-06-24",CUST-601968,2025-06-24 00:00:00.000,0
CUST-561865,Consumer,EU,Platinum,39.0,"2025-04-17",CUST-561865,2025-04-17 00:00:00.000,0
CUST-457256,Consumer,,Silver,30.0,"2025-02-09",CUST-457256,2025-02-09 00:00:00.000,0
CUST-293319,Enterprise,,Silver,48.0,"2024-12-09",CUST-293319,2024-12-09 00:00:00.000,0
CUST-153872,Consumer,EU,Gold,41.0,"2024-02-20",CUST-153872,2024-02-20 00:00:00.000,0
CUST-364742,Consumer,EU,Platinum,46.0,"2024-02-24",CUST-364742,2024-02-24 00:00:00.000,0
CUST-600935,Consumer,LATAM,Platinum,25.0,"2024-02-10",CUST-600935,2024-02-10 00:00:00.000,0
CUST-219629,Consumer,,Gold,45.0,"2024-04-19",CUST-219629,2024-04-19 00:00:00.000,0
CUST-962050,Automotive,,Gold,49.0,"2024-04-07",CUST-962050,2024-04-07 00:00:00.000,0
CUST-168517,Consumer,,Platinum,33.0,"2025-04-05",CUST-168517,2025-04-05 00:00:00.000,0
CUST-520172,Consumer,LATAM,Platinum,25.0,"2025-09-09",CUST-520172,2025-09-09 00:00:00.000,0
CUST-615633,Enterprise,,,26.0,"2024-07-02",CUST-615633,2024-07-02 00:00:00.000,0
CUST-177680,Consumer,LATAM,Silver,,"2024-11-27",CUST-177680,2024-11-27 00:00:00.000,0
CUST-705050,Consumer,APAC,Gold,,"2024-08-29",CUST-705050,2024-08-29 00:00:00.000,0
CUST-760021,Consumer,LATAM,Silver,47.0,"2024-06-02",CUST-760021,2024-06-02 00:00:00.000,0
CUST-819796,Consumer,APAC,Gold,63.0,"2024-05-17",CUST-819796,2024-05-17 00:00:00.000,0
CUST-156213,Consumer,,Silver,,"2024-08-23",CUST-156213,2024-08-23 00:00:00.000,0
CUST-259097,Consumer,APAC,Gold,23.0,"2024-12-14",CUST-259097,2024-12-14 00:00:00.000,0
CUST-256445,Enterprise,LATAM,Silver,22.0,"2024-06-05",CUST-256445,2024-06-05 00:00:00.000,0
CUST-950544,Consumer,EU,Silver,,"2025-08-29",CUST-950544,2025-08-29 00:00:00.000,0
CUST-690180,Consumer,APAC,Silver,,"2024-10-06",CUST-690180,2024-10-06 00:00:00.000,0
CUST-418594,Consumer,APAC,Gold,44.0,"2024-05-10",CUST-418594,2024-05-10 00:00:00.000,0
CUST-189318,Consumer,,,25.0,"2024-11-24",CUST-189318,2024-11-24 00:00:00.000,0
CUST-360247,Enterprise,LATAM,Gold,45.0,"2025-07-24",CUST-360247,2025-07-24 00:00:00.000,0
CUST-224205,Consumer,APAC,Platinum,39.0,"2024-05-01",CUST-224205,2024-05-01 00:00:00.000,0
CUST-685181,Consumer,APAC,Platinum,,"2025-09-08",CUST-685181,2025-09-08 00:00:00.000,0
CUST-901577,Consumer,APAC,Silver,33.0,"2025-08-14",CUST-901577,2025-08-14 00:00:00.000,0
CUST-536390,Consumer,APAC,Gold,38.0,"2025-10-25",CUST-536390,2025-10-25 00:00:00.000,0
CUST-735770,Consumer,EU,Platinum,38.0,"2025-12-05",CUST-735770,2025-12-05 00:00:00.000,0
CUST-725084,Consumer,LATAM,Silver,32.0,"2025-04-07",CUST-725084,2025-04-07 00:00:00.000,0
CUST-929151,Consumer,,,18.0,"2025-03-05",CUST-929151,2025-03-05 00:00:00.000,0
CUST-748458,Enterprise,,Platinum,35.0,"2024-07-18",CUST-748458,2024-07-18 00:00:00.000,0
CUST-336650,Consumer,EU,Platinum,,"2024-08-25",CUST-336650,2024-08-25 00:00:00.000,0
CUST-913373,Consumer,LATAM,Platinum,51.0,"2024-10-18",CUST-913373,2024-10-18 00:00:00.000,0
CUST-647957,Consumer,APAC,Platinum,18.0,"2025-01-08",CUST-647957,2025-01-08 00:00:00.000,0
CUST-498855,Enterprise,EU,Gold,23.0,"2024-04-16",CUST-498855,2024-04-16 00:00:00.000,0
CUST-572398,Consumer,LATAM,Gold,38.0,"2024-06-01",CUST-572398,2024-06-01 00:00:00.000,0
CUST-564226,Enterprise,APAC,,34.0,"05/27/2024",CUST-564226,2024-05-27 00:00:00.000,0
CUST-411797,Consumer,EU,,38.0,"2025-10-31",CUST-411797,2025-10-31 00:00:00.000,0
CUST-717113,Enterprise,LATAM,Platinum,26.0,"2025-07-17",CUST-717113,2025-07-17 00:00:00.000,0
CUST-549660,Automotive,,Platinum,46.0,"2024-11-10",CUST-549660,2024-11-10 00:00:00.000,0
CUST-420214,Enterprise,,Silver,34.0,"2024-11-02",CUST-420214,2024-11-02 00:00:00.000,0
CUST-696251,Enterprise,LATAM,Gold,,"2024-10-16",CUST-696251,2024-10-16 00:00:00.000,0
CUST-751194,Consumer,,Platinum,41.0,"2024-08-27",CUST-751194,2024-08-27 00:00:00.000,0
CUST-163156,Consumer,LATAM,Platinum,37.0,"2025-04-01",CUST-163156,2025-04-01 00:00:00.000,0
CUST-739244,Consumer,APAC,,35.0,"11/18/2025",CUST-739244,2025-11-18 00:00:00.000,0
CUST-876039,Consumer,LATAM,Gold,40.0,"2025-12-16",CUST-876039,2025-12-16 00:00:00.000,0
CUST-204053,Consumer,APAC,,36.0,"2025-12-25",CUST-204053,2025-12-25 00:00:00.000,0
CUST-899787,Consumer,EU,Silver,20.0,"2024-05-30",CUST-899787,2024-05-30 00:00:00.000,0
CUST-317881,Consumer,LATAM,,45.0,"2024-07-17",CUST-317881,2024-07-17 00:00:00.000,0
CUST-755900,Consumer,EU,Silver,42.0,"2025-08-06",CUST-755900,2025-08-06 00:00:00.000,0
CUST-321275,Enterprise,,Gold,18.0,"2025-01-30",CUST-321275,2025-01-30 00:00:00.000,0
CUST-377501,Consumer,APAC,Silver,26.0,"2025-05-08",CUST-377501,2025-05-08 00:00:00.000,0
CUST-792509,Enterprise,LATAM,Gold,45.0,"06/24/2025",CUST-792509,2025-06-24 00:00:00.000,0
CUST-185131,Enterprise,EU,Gold,18.0,"2024-10-26",CUST-185131,2024-10-26 00:00:00.000,0
CUST-264686,Automotive,APAC,Gold,44.0,"2025-07-25",CUST-264686,2025-07-25 00:00:00.000,0
CUST-351516,Consumer,APAC,Gold,32.0,"01/06/2025",CUST-351516,2025-01-06 00:00:00.000,0
CUST-282256,Enterprise,,,48.0,"2025-09-23",CUST-282256,2025-09-23 00:00:00.000,0
CUST-678805,Automotive,,Silver,33.0,"2025-07-02",CUST-678805,2025-07-02 00:00:00.000,0
CUST-178711,Automotive,APAC,Platinum,26.0,"2025-06-25",CUST-178711,2025-06-25 00:00:00.000,0
CUST-264136,Consumer,APAC,,37.0,"2024-04-24",CUST-264136,2024-04-24 00:00:00.000,0
CUST-102805,Consumer,LATAM,Platinum,33.0,"2024-12-19",CUST-102805,2024-12-19 00:00:00.000,0
CUST-528361,Consumer,APAC,Silver,25.0,"2024-04-24",CUST-528361,2024-04-24 00:00:00.000,0
CUST-572387,Consumer,LATAM,Gold,,"2025-04-12",CUST-572387,2025-04-12 00:00:00.000,0
CUST-822858,Consumer,APAC,Gold,,"2025-05-29",CUST-822858,2025-05-29 00:00:00.000,0
CUST-722656,Enterprise,,Gold,58.0,"2024-01-10",CUST-722656,2024-01-10 00:00:00.000,0
CUST-592738,Enterprise,LATAM,Silver,23.0,"2024-03-12",CUST-592738,2024-03-12 00:00:00.000,0
CUST-405407,Consumer,EU,Gold,18.0,"2025-12-13",CUST-405407,2025-12-13 00:00:00.000,0
CUST-134225,Enterprise,,Platinum,51.0,"2025-07-02",CUST-134225,2025-07-02 00:00:00.000,0
CUST-342720,Consumer,LATAM,Silver,27.0,"2025-11-30",CUST-342720,2025-11-30 00:00:00.000,0
CUST-402099,Consumer,LATAM,Gold,30.0,"2025-12-07",CUST-402099,2025-12-07 00:00:00.000,0
CUST-841296,Enterprise,EU,Platinum,30.0,"2024-11-24",CUST-841296,2024-11-24 00:00:00.000,0
CUST-396451,Consumer,LATAM,Gold,27.0,"2024-11-27",CUST-396451,2024-11-27 00:00:00.000,0
CUST-837135,Consumer,APAC,Silver,25.0,"2024-08-22",CUST-837135,2024-08-22 00:00:00.000,0
CUST-576086,Enterprise,EU,Platinum,,"2025-02-18",CUST-576086,2025-02-18 00:00:00.000,0
CUST-174637,Consumer,,Gold,23.0,"2024-10-24",CUST-174637,2024-10-24 00:00:00.000,0
CUST-820775,Consumer,,Silver,34.0,"2025-07-24",CUST-820775,2025-07-24 00:00:00.000,0
CUST-344762,Enterprise,APAC,Gold,29.0,"2025-11-11",CUST-344762,2025-11-11 00:00:00.000,0
CUST-377405,Consumer,,Platinum,42.0,"2025-11-06",CUST-377405,2025-11-06 00:00:00.000,0
CUST-926097,Enterprise,LATAM,Gold,39.0,"2025-05-09",CUST-926097,2025-05-09 00:00:00.000,0
CUST-929683,Consumer,LATAM,Platinum,23.0,"2025-09-11",CUST-929683,2025-09-11 00:00:00.000,0
CUST-755420,Enterprise,APAC,,35.0,"2024-04-20",CUST-755420,2024-04-20 00:00:00.000,0
CUST-718439,Consumer,,Gold,29.0,"2024-06-11",CUST-718439,2024-06-11 00:00:00.000,0
CUST-793300,Automotive,,Platinum,23.0,"2024-11-05",CUST-793300,2024-11-05 00:00:00.000,0
CUST-942956,Enterprise,APAC,Gold,41.0,"2024-01-05",CUST-942956,2024-01-05 00:00:00.000,0
CUST-307428,Consumer,EU,Platinum,32.0,"2025-09-26",CUST-307428,2025-09-26 00:00:00.000,0
CUST-545790,Consumer,,,29.0,"2024-03-16",CUST-545790,2024-03-16 00:00:00.000,0
CUST-220351,Automotive,EU,,,"2025-06-24",CUST-220351,2025-06-24 00:00:00.000,0
CUST-671015,Consumer,,,24.0,"2024-11-19",CUST-671015,2024-11-19 00:00:00.000,0
CUST-335729,Consumer,,Silver,22.0,"2025-07-23",CUST-335729,2025-07-23 00:00:00.000,0
CUST-779094,Consumer,,Silver,,"2024-05-17",CUST-779094,2024-05-17 00:00:00.000,0
CUST-256226,Consumer,,Gold,55.0,"2025-06-30",CUST-256226,2025-06-30 00:00:00.000,0
CUST-378535,Enterprise,LATAM,Platinum,37.0,"2025-01-12",CUST-378535,2025-01-12 00:00:00.000,0
CUST-966785,Consumer,EU,Silver,21.0,"2024-03-26",CUST-966785,2024-03-26 00:00:00.000,0
CUST-249145,Consumer,EU,Platinum,37.0,"2025-09-24",CUST-249145,2025-09-24 00:00:00.000,0
CUST-174878,Consumer,,Platinum,,"06/05/2024",CUST-174878,2024-06-05 00:00:00.000,0
CUST-162535,Consumer,,Silver,45.0,"2024-05-21",CUST-162535,2024-05-21 00:00:00.000,0
CUST-273982,Consumer,EU,Gold,35.0,"2024-05-29",CUST-273982,2024-05-29 00:00:00.000,0
CUST-931131,Consumer,LATAM,Silver,49.0,"2025-12-01",CUST-931131,2025-12-01 00:00:00.000,0
CUST-422554,Enterprise,APAC,Gold,,"2024-12-08",CUST-422554,2024-12-08 00:00:00.000,0
CUST-723948,Consumer,APAC,Gold,18.0,"2025-04-30",CUST-723948,2025-04-30 00:00:00.000,0
CUST-885339,Consumer,EU,Gold,18.0,"2025-05-09",CUST-885339,2025-05-09 00:00:00.000,0
CUST-964278,Enterprise,,,,"2024-08-15",CUST-964278,2024-08-15 00:00:00.000,0
CUST-696856,Consumer,,Platinum,36.0,"2024-04-06",CUST-696856,2024-04-06 00:00:00.000,0
CUST-402630,Enterprise,LATAM,Gold,37.0,"09/22/2024",CUST-402630,2024-09-22 00:00:00.000,0
CUST-560485,Consumer,APAC,Gold,18.0,"2024-07-01",CUST-560485,2024-07-01 00:00:00.000,0
CUST-230394,Consumer,LATAM,Gold,27.0,"2025-06-06",CUST-230394,2025-06-06 00:00:00.000,0
CUST-591465,Consumer,APAC,Silver,,"2024-01-08",CUST-591465,2024-01-08 00:00:00.000,0
CUST-822131,Consumer,EU,Silver,22.0,"2025-08-06",CUST-822131,2025-08-06 00:00:00.000,0
CUST-418862,Enterprise,APAC,Gold,18.0,"2025-05-31",CUST-418862,2025-05-31 00:00:00.000,0
CUST-833723,Consumer,LATAM,Gold,22.0,"2024-02-02",CUST-833723,2024-02-02 00:00:00.000,0
CUST-522060,Consumer,LATAM,,40.0,"2025-02-09",CUST-522060,2025-02-09 00:00:00.000,0
CUST-385470,Consumer,LATAM,Platinum,22.0,"2024-10-18",CUST-385470,2024-10-18 00:00:00.000,0
CUST-624783,Consumer,EU,Gold,23.0,"2025-08-14",CUST-624783,2025-08-14 00:00:00.000,0
CUST-666211,Enterprise,APAC,Silver,18.0,"2025-01-12",CUST-666211,2025-01-12 00:00:00.000,0
CUST-617781,Consumer,APAC,Gold,47.0,"2024-09-18",CUST-617781,2024-09-18 00:00:00.000,0
CUST-559023,Consumer,LATAM,Gold,38.0,"2024-09-18",CUST-559023,2024-09-18 00:00:00.000,0
CUST-184349,Consumer,APAC,Silver,18.0,"2025-11-22",CUST-184349,2025-11-22 00:00:00.000,0
CUST-727086,Consumer,,Gold,23.0,"2024-09-01",CUST-727086,2024-09-01 00:00:00.000,0
CUST-141797,Enterprise,,Gold,,"2024-10-07",CUST-141797,2024-10-07 00:00:00.000,0
CUST-553014,Consumer,,,39.0,"2024-10-20",CUST-553014,2024-10-20 00:00:00.000,0
CUST-870214,Enterprise,APAC,Silver,,"2024-10-03",CUST-870214,2024-10-03 00:00:00.000,0
CUST-437978,Consumer,EU,Silver,48.0,"2025-09-18",CUST-437978,2025-09-18 00:00:00.000,0
CUST-733039,Consumer,EU,Gold,43.0,"2024-12-20",CUST-733039,2024-12-20 00:00:00.000,0
CUST-362529,Automotive,EU,Silver,30.0,"2024-11-08",CUST-362529,2024-11-08 00:00:00.000,0
CUST-127121,Consumer,EU,Silver,18.0,"2025-11-20",CUST-127121,2025-11-20 00:00:00.000,0
CUST-195763,Consumer,,Silver,43.0,"2024-01-20",CUST-195763,2024-01-20 00:00:00.000,0
CUST-340044,Enterprise,,Platinum,30.0,"2025-11-05",CUST-340044,2025-11-05 00:00:00.000,0
CUST-807053,Consumer,LATAM,Gold,34.0,"2025-06-27",CUST-807053,2025-06-27 00:00:00.000,0
CUST-976566,Enterprise,APAC,Platinum,32.0,"2024-07-12",CUST-976566,2024-07-12 00:00:00.000,0
CUST-703139,Consumer,APAC,Silver,19.0,"2025-04-25",CUST-703139,2025-04-25 00:00:00.000,0
CUST-715643,Enterprise,EU,Silver,38.0,"2025-11-06",CUST-715643,2025-11-06 00:00:00.000,0
CUST-121753,Enterprise,,Silver,36.0,"2024-11-16",CUST-121753,2024-11-16 00:00:00.000,0
CUST-901909,Consumer,EU,Platinum,29.0,"2024-01-03",CUST-901909,2024-01-03 00:00:00.000,0
CUST-804938,Automotive,LATAM,Platinum,39.0,"2025-09-23",CUST-804938,2025-09-23 00:00:00.000,0
CUST-961322,Consumer,APAC,,,"2025-05-07",CUST-961322,2025-05-07 00:00:00.000,0
CUST-382602,Automotive,APAC,Gold,,"2024-02-05",CUST-382602,2024-02-05 00:00:00.000,0
CUST-704238,Consumer,EU,Gold,18.0,"2025-07-25",CUST-704238,2025-07-25 00:00:00.000,0
CUST-142185,Consumer,LATAM,Platinum,31.0,"2024-12-11",CUST-142185,2024-12-11 00:00:00.000,0
CUST-900177,Consumer,APAC,Platinum,34.0,"2025-01-11",CUST-900177,2025-01-11 00:00:00.000,0
CUST-893005,Consumer,LATAM,Silver,18.0,"2025-04-20",CUST-893005,2025-04-20 00:00:00.000,0
CUST-283700,Consumer,LATAM,Gold,33.0,"2024-09-27",CUST-283700,2024-09-27 00:00:00.000,0
CUST-593355,Enterprise,EU,Gold,42.0,"2025-12-24",CUST-593355,2025-12-24 00:00:00.000,0
CUST-644173,Enterprise,,Silver,30.0,"2025-01-04",CUST-644173,2025-01-04 00:00:00.000,0
CUST-783157,Automotive,EU,Silver,33.0,"2025-10-27",CUST-783157,2025-10-27 00:00:00.000,0
CUST-563711,Consumer,,Platinum,40.0,"2024-03-19",CUST-563711,2024-03-19 00:00:00.000,0
CUST-391668,Consumer,LATAM,Silver,29.0,"2024-08-16",CUST-391668,2024-08-16 00:00:00.000,0
CUST-290305,Consumer,,Platinum,30.0,"2025-07-06",CUST-290305,2025-07-06 00:00:00.000,0
CUST-713762,Consumer,LATAM,Silver,21.0,"2025-02-07",CUST-713762,2025-02-07 00:00:00.000,0
CUST-557058,Consumer,APAC,Gold,33.0,"2025-09-01",CUST-557058,2025-09-01 00:00:00.000,0
CUST-765620,Consumer,APAC,Gold,30.0,"01/26/2025",CUST-765620,2025-01-26 00:00:00.000,0
CUST-953797,Consumer,APAC,Platinum,39.0,"2025-01-21",CUST-953797,2025-01-21 00:00:00.000,0
