update_id,device_id,update_ts,from_version,to_version,update_status,error_code
FWU-648840358,DEV-1498600785,2025-02-05 20:37:11,2.0.0,1.1.2,,
FWU-841497607,DEV-3052364900,2025-05-14 18:42:57,1.1.2,2.0.0,success,
FWU-625990708,DEV-4376851115,2025-08-02 01:56:35,1.0.8,1.1.2,success,
FWU-766292477,DEV-5670983945,2025-03-30 05:27:02,1.0.8,2.0.1,success,
FWU-314956991,DEV-9409666914,2025-12-10 19:31:01,1.0.3,2.0.1,success,
FWU-572387112,DEV-4933081689,07/31/2025 18:22,2.0.0,2.0.0,success,
FWU-833547584,DEV-7430879088,2025-07-10 18:45:38,1.1.0,1.0.8,success,
FWU-396511545,DEV-4834863729,07/25/2024 04:05,,1.1.0,success,
FWU-587159825,,2024-10-01 22:09:22,1.1.2,1.0.3,partial,E_STORAGE
FWU-767732950,DEV-1795321346,07/11/2025 03:51,,1.0.8,success,
FWU-996542992,DEV-3471092738,2024-03-16 23:04:36,1.1.0,2.0.1,success,
FWU-513019252,DEV-2313673108,2024-01-29 19:52:56,1.1.2,1.0.3,success,
FWU-607904432,DEV-4861879075,2024-06-07 05:53:31,1.1.2,1.1.0,success,
FWU-445884074,DEV-3632506192,2025-07-10 11:48:49,,2.0.0,success,
FWU-695336408,DEV-4849804775,2024-04-19 16:07:36,2.0.0,1.1.0,success,
FWU-544231825,DEV-8689877420,2024-10-21 09:09:12,1.0.8,2.0.0,success,
FWU-269443036,DEV-2644843522,2024-06-04 01:59:25,1.1.0,1.0.3,success,
FWU-968099858,DEV-4753553778,2024-01-04 16:06:39,1.1.0,2.0.0,success,
FWU-668671442,DEV-7943506124,2025-01-13 07:19:31,1.1.2,2.0.1,success,
FWU-725748856,DEV-7647058121,2024-12-24 21:35:58,,1.1.2,failed,E_BT
FWU-566566966,DEV-8917466549,2024-06-24 15:49:07,1.0.8,1.0.8,failed,
FWU-110887039,DEV-9261663796,2024-06-21 00:26:56,1.0.8,1.1.0,partial,E_BT
FWU-228949206,DEV-7420827393,2024-05-23 18:17:39,1.0.8,1.0.8,success,
FWU-570348083,DEV-1264582381,2024-11-27 15:39:11,1.1.0,2.0.1,success,
FWU-800010495,DEV-1394812652,2025-04-27 01:28:22,,2.0.0,success,
FWU-467192311,DEV-3252043192,2024-12-22 14:35:51,1.1.2,2.0.1,success,
FWU-221521163,DEV-9932230331,2025-06-03 15:15:30,1.1.2,2.0.0,success,
FWU-974341251,DEV-4131029710,2025-05-24 07:28:37,,1.1.0,success,
FWU-456554676,DEV-2461892961,2025-03-24 20:28:21,1.0.8,1.1.2,success,
FWU-618303046,DEV-9353051125,2025-01-19 18:52:45,2.0.0,1.0.8,success,
FWU-760247850,DEV-6738896104,2024-10-04 04:55:54,1.0.3,1.0.8,success,
FWU-522818947,DEV-6613336451,2025-10-05 23:02:38,1.1.2,2.0.1,success,
FWU-127369566,DEV-4738180152,2025-02-26 16:44:13,2.0.0,2.0.0,failed,E_STORAGE
FWU-651020403,DEV-7929459291,2024-06-26 07:51:33,1.1.0,1.1.0,success,
FWU-326400974,DEV-5144604069,2024-10-20 00:25:06,2.0.0,1.1.2,success,
FWU-383135773,DEV-6702549932,2025-06-13 09:23:08,2.0.0,2.0.1,success,
FWU-410112510,DEV-3792334862,2025-10-23 20:07:24,1.1.0,1.0.8,success,
FWU-950854823,DEV-7975174785,11/03/2024 01:59,2.0.0,1.1.0,success,
FWU-578915342,DEV-9894795891,2024-05-01 13:53:38,1.0.8,2.0.1,failed,E_BT
FWU-519653988,DEV-9053256724,2025-03-09 02:32:38,1.0.3,1.0.3,success,
FWU-118939688,DEV-9780459477,2024-02-22 01:43:33,1.0.8,1.0.8,success,
FWU-568552577,DEV-3977378914,2025-08-05 16:53:50,1.1.2,1.0.8,success,
FWU-647961396,DEV-5599797330,2024-06-18 08:21:55,1.1.0,2.0.0,success,
FWU-334016564,DEV-4241811087,2025-11-20 04:04:07,2.0.0,1.0.3,success,
FWU-889280579,DEV-1624060863,2025-03-29 01:47:40,1.1.0,1.1.2,success,
FWU-642476342,DEV-2993654215,2024-07-26 04:35:18,,1.1.0,success,
FWU-587094824,DEV-9377941034,2024-08-07 06:36:10,1.1.2,1.1.2,success,
FWU-592954604,DEV-5108322641,2025-04-02 04:51:22,1.1.2,1.1.0,success,
FWU-234632523,,2024-09-17 18:40:28,2.0.0,2.0.1,success,
FWU-829850840,DEV-3210629192,2024-07-27 21:38:05,1.0.3,1.1.0,success,
FWU-403925687,DEV-1654864090,2024-12-20 02:23:12,1.0.8,1.0.3,failed,E_STORAGE
FWU-871143432,DEV-2204132889,2024-12-01 10:05:12,1.0.3,1.0.8,success,
FWU-767707710,,2024-06-24 03:10:35,2.0.0,2.0.1,success,
FWU-804248482,DEV-4654983098,2025-04-02 22:55:55,2.0.0,1.1.0,success,
FWU-134106918,DEV-4199304390,2025-01-21 21:16:53,1.1.0,1.1.2,success,
FWU-241981746,,2024-08-26 10:17:21,2.0.0,1.0.8,success,
FWU-571534996,DEV-1973932719,2024-05-31 17:22:51,1.1.2,1.0.8,success,
FWU-464974011,DEV-7983041319,12/07/2025 01:00,,1.0.8,success,
FWU-279729881,DEV-4887286715,2024-11-14 02:45:57,,1.1.2,success,
FWU-122706071,DEV-5769974606,01/05/2024 03:19,1.1.2,1.0.8,success,
FWU-284733430,DEV-4165361857,03/18/2025 22:13,1.1.0,1.0.3,success,
FWU-545804952,DEV-5581702264,2025-09-19 00:27:09,,1.1.0,success,
FWU-515623565,DEV-2613889744,09/22/2025 12:43,,2.0.0,,
FWU-609725690,DEV-3532927334,2025-05-14 12:28:45,1.1.0,1.1.2,success,
FWU-285141266,DEV-5848214955,2024-12-02 00:04:26,1.0.3,1.1.2,success,
FWU-299379560,DEV-3985511348,2024-09-04 20:09:04,1.0.3,1.0.8,success,
FWU-388546234,DEV-9539011328,2024-09-05 15:38:17,2.0.0,1.0.3,success,
FWU-758446791,DEV-5757951685,2024-12-06 08:07:46,2.0.0,1.1.0,success,
FWU-156769057,DEV-2462661027,2024-04-02 13:56:49,,1.0.3,success,
FWU-428493893,DEV-9970021201,2024-11-29 07:38:31,1.0.3,1.1.2,success,
FWU-229305258,DEV-2846721961,2025-09-11 18:12:27,1.0.8,1.1.2,success,
FWU-768967519,DEV-1084645542,2025-11-30 02:12:50,1.0.8,2.0.0,success,
FWU-628482097,DEV-3632574457,2025-01-23 07:39:37,2.0.0,2.0.1,success,
FWU-157854355,DEV-1372285385,2024-11-30 17:28:01,1.1.2,2.0.1,success,
FWU-468552262,DEV-5585522319,2025-02-05 17:24:20,1.1.2,2.0.0,partial,E_TIMEOUT
FWU-372767416,DEV-9579002187,2025-07-01 06:37:17,2.0.0,1.0.8,success,
FWU-659730550,DEV-5396882521,2024-02-27 15:51:46,2.0.0,2.0.0,success,
FWU-101881695,DEV-3644470213,2025-09-15 22:07:24,1.0.3,2.0.0,success,
FWU-718002307,DEV-8668326927,2024-06-01 19:34:04,1.0.3,1.1.0,success,
FWU-365099653,DEV-7500142283,2025-07-07 10:26:47,,1.0.8,success,
FWU-856234770,DEV-4682642126,2024-09-10 04:47:41,1.0.3,1.1.2,failed,E_PWR
FWU-293477104,DEV-5396124083,2025-12-11 23:16:23,1.0.3,2.0.0,success,
FWU-122550839,DEV-7039171850,2025-11-29 13:24:44,1.1.2,1.1.0,success,
FWU-707649557,DEV-7009233432,2025-11-16 08:46:26,,1.0.8,success,E_STORAGE
FWU-663375109,DEV-2001273147,2025-12-09 16:46:58,1.1.0,2.0.1,failed,E_BT
FWU-592480582,DEV-4262669984,2024-09-13 13:40:28,1.1.0,2.0.0,success,
FWU-449286734,DEV-8437723235,2024-02-17 15:16:18,1.1.0,2.0.0,success,
FWU-814171985,DEV-1477600917,2025-01-10 03:04:11,1.1.2,1.1.2,success,
FWU-417711765,DEV-2987123316,2024-08-04 22:54:50,1.1.0,2.0.0,success,
FWU-810041850,DEV-3393318843,2024-09-11 09:19:28,1.1.2,2.0.1,success,
FWU-251748944,DEV-3089304032,2025-01-05 13:21:21,,1.1.0,success,
FWU-922511030,DEV-8461368029,2025-01-17 00:00:31,1.0.3,1.0.8,success,
FWU-229053465,DEV-2098916612,2024-08-28 07:03:02,,2.0.0,partial,
FWU-628105973,,2025-07-13 00:40:32,1.1.0,2.0.0,success,
FWU-375111956,DEV-2718196021,2024-01-16 04:47:32,1.1.2,2.0.0,success,
FWU-687786143,DEV-8619564884,2025-12-26 06:58:06,1.1.0,2.0.1,failed,E_PWR
FWU-957273612,DEV-6481257299,2025-07-04 17:25:31,1.1.2,1.0.3,success,
FWU-978666148,DEV-1190315635,2024-12-07 03:32:15,1.1.0,1.1.0,success,
FWU-468014923,DEV-1543309321,2024-10-11 15:27:05,1.1.2,2.0.1,success,
FWU-705989513,DEV-9476215612,2024-09-20 00:22:57,,1.0.3,success,
FWU-801497347,DEV-3575713459,10/16/2025 02:57,1.1.2,2.0.1,success,
FWU-715768066,DEV-3601671881,2024-09-21 07:39:37,1.1.0,1.1.0,success,
FWU-696333146,DEV-9368828180,2024-04-04 10:48:28,1.1.0,2.0.0,success,
FWU-820627632,DEV-7684709138,2025-04-03 21:50:23,1.1.2,1.0.8,success,
FWU-117691684,DEV-7190683193,2025-10-24 05:21:07,1.0.3,1.1.0,success,
FWU-125603386,DEV-7207913874,2025-09-28 19:28:15,1.1.0,1.0.3,success,
FWU-645869673,DEV-3617568755,2024-08-01 03:09:13,1.1.2,2.0.0,success,
FWU-911319177,DEV-8193684225,05/21/2024 00:49,,2.0.0,failed,E_TIMEOUT
FWU-212182943,DEV-4633840211,2025-06-11 03:20:33,1.1.0,1.0.8,failed,E_TIMEOUT
FWU-278749028,DEV-2066273250,2024-10-01 02:00:20,1.1.0,2.0.1,success,
FWU-926712200,DEV-1632906836,2025-04-18 17:31:38,2.0.0,1.1.2,success,
FWU-242887399,DEV-8335713759,2025-08-09 13:48:07,,1.0.3,success,
FWU-574867327,,2024-03-06 22:13:01,2.0.0,2.0.0,success,
FWU-579241794,DEV-8967117616,2024-10-02 17:28:12,1.0.8,1.0.8,success,
FWU-423663393,DEV-5603614756,2025-10-26 19:10:29,1.0.3,1.1.2,partial,E_TIMEOUT
FWU-580920342,DEV-2936263785,2025-11-01 16:15:23,1.0.3,1.1.2,success,
FWU-148358424,DEV-1386805711,2025-09-05 04:04:27,2.0.0,1.0.3,success,
FWU-488465951,DEV-7577815847,2025-03-27 15:03:07,1.0.8,2.0.0,success,
FWU-344894755,DEV-7278640113,2024-11-17 23:00:17,1.1.2,1.0.3,success,
FWU-543325892,DEV-2430065360,2024-03-08 19:53:34,1.0.8,1.1.0,failed,
FWU-591315800,DEV-4577493516,2025-10-08 00:13:03,1.0.3,1.1.0,failed,E_TIMEOUT
FWU-463917696,DEV-4195716986,2025-05-22 11:02:49,1.1.0,2.0.0,success,
FWU-493650933,DEV-1404533615,2025-04-22 22:52:44,1.0.3,1.1.2,success,
FWU-279352736,DEV-9036608671,2025-04-27 14:49:03,1.0.8,2.0.1,success,
FWU-169982672,DEV-2327593101,2024-11-03 16:09:57,1.1.0,2.0.0,success,
FWU-226241432,DEV-1244252663,2024-06-04 02:16:16,2.0.0,1.1.2,success,
FWU-313406247,DEV-4673513543,2025-05-28 12:30:56,2.0.0,2.0.0,success,
FWU-334556127,DEV-6022041004,2024-02-10 11:33:08,1.1.0,2.0.1,success,
FWU-261215797,DEV-3134508210,2025-09-04 23:47:56,,1.0.3,success,
FWU-117110535,DEV-5760965914,2024-02-07 09:19:03,1.0.8,1.0.8,success,
FWU-408550777,DEV-8657439568,2024-03-07 15:01:51,1.0.3,2.0.0,success,
FWU-637483769,DEV-8671536514,2025-04-24 07:12:15,1.0.8,1.0.3,success,
FWU-884819197,,2025-12-12 12:23:54,1.1.0,1.1.0,success,
FWU-831084317,DEV-3701242183,2025-07-21 16:25:29,1.1.0,1.1.0,success,
FWU-419993156,DEV-4182973701,2024-07-06 18:48:33,1.1.0,2.0.1,success,
FWU-462239352,DEV-1337428898,2024-06-30 16:40:55,2.0.0,2.0.1,success,
FWU-588831231,DEV-9051354530,2024-03-19 10:51:27,,2.0.1,success,
FWU-364177535,DEV-5121016499,2024-09-25 01:08:05,1.1.2,2.0.1,success,
FWU-173109775,DEV-7514332909,2024-11-29 12:52:30,,1.0.8,success,
FWU-461786254,DEV-4791205213,2025-01-17 00:45:34,1.0.8,1.1.2,success,
FWU-170696637,DEV-1196967104,2024-05-19 08:44:48,2.0.0,1.0.3,success,
FWU-758556604,DEV-8898671501,2024-08-21 13:43:22,1.1.2,1.1.2,success,
FWU-610870454,DEV-2367769614,2025-03-25 22:44:05,1.0.8,1.1.0,failed,
FWU-670304598,,2024-01-12 07:42:21,,1.1.0,failed,E_BT
FWU-493438187,DEV-3324051554,2025-10-02 05:23:13,1.0.8,1.1.0,success,
FWU-169471869,DEV-6104166369,2024-12-06 20:02:11,2.0.0,2.0.0,failed,E_PWR
FWU-639255771,DEV-7495114421,2025-11-26 11:37:37,1.1.0,1.1.2,success,
FWU-194975149,DEV-4709695148,2024-07-15 12:03:43,1.0.3,1.1.0,success,
FWU-250957332,DEV-9913546160,2024-07-09 23:02:06,,1.0.8,success,
FWU-413061766,DEV-3327221363,2024-10-07 18:52:49,1.1.0,1.1.0,success,E_STORAGE
FWU-680266404,DEV-1199399060,2024-07-19 06:37:29,1.0.8,1.0.3,failed,E_TIMEOUT
FWU-540950772,DEV-9981412922,2025-08-13 06:10:15,2.0.0,1.1.0,success,
FWU-344400450,DEV-7829684267,2025-08-28 06:09:36,,1.1.0,failed,E_BT
FWU-999390225,DEV-1230851165,2025-02-20 06:47:29,1.1.0,1.0.3,success,
FWU-144527101,DEV-3060150219,09/23/2025 00:27,,1.1.2,success,
FWU-356468964,DEV-8308716974,2024-09-28 21:39:52,1.0.3,1.0.3,success,
FWU-426811060,DEV-9116635925,2024-09-01 12:02:46,1.0.8,2.0.0,success,
FWU-722528675,DEV-1293955985,2025-08-19 09:16:56,2.0.0,1.1.0,success,
FWU-980729942,DEV-1617358105,2024-03-31 15:06:29,2.0.0,1.0.3,success,E_TIMEOUT
FWU-502442148,DEV-6361491138,2025-08-15 14:00:47,1.0.8,1.0.3,success,
FWU-166798428,DEV-6547509626,2024-08-03 11:58:09,1.1.2,1.0.8,success,
FWU-987691858,DEV-8309156190,2025-05-05 02:04:29,,1.0.3,success,
FWU-624684706,DEV-6649003770,2024-10-03 22:04:27,2.0.0,2.0.1,success,
FWU-314067464,DEV-8529881479,2024-08-30 17:32:10,1.0.8,1.1.0,success,
FWU-402205513,DEV-7993354962,2024-10-12 09:39:58,,2.0.0,success,
FWU-928124858,DEV-3317873208,2025-04-09 19:31:37,1.1.0,2.0.0,partial,E_PWR
FWU-409772664,DEV-7519348999,2025-06-27 06:34:56,1.1.2,1.0.3,success,
FWU-330735917,DEV-4764881800,2024-05-20 20:04:33,1.1.0,1.0.8,success,
FWU-980525127,DEV-1299837920,2025-04-13 03:52:46,1.1.2,1.0.8,success,
FWU-615310326,DEV-2276236347,2024-09-03 09:09:22,,1.0.8,success,
FWU-524486321,DEV-8981132882,2025-11-11 02:48:50,2.0.0,2.0.1,success,
FWU-729455119,DEV-5968222722,2025-01-02 17:44:04,,1.0.3,success,
FWU-938515456,DEV-3039361611,2024-08-18 07:40:04,1.1.0,1.0.8,success,
FWU-370335887,DEV-9843313972,2025-08-06 10:51:33,,2.0.1,success,
FWU-109464281,DEV-5562103610,2024-12-02 18:55:35,1.0.8,2.0.1,success,
FWU-465522286,DEV-7783403500,2024-08-09 20:57:40,1.0.3,1.1.2,success,
FWU-961959986,DEV-8027775577,2025-03-12 03:26:27,1.0.8,1.1.0,failed,E_BT
FWU-557302841,,10/30/2024 17:32,1.0.3,1.1.2,success,
FWU-124212734,DEV-3879591718,2025-02-28 21:27:51,2.0.0,1.1.2,success,
FWU-540482514,DEV-6019708987,2025-11-26 09:58:58,,1.0.8,success,
FWU-267277827,DEV-9086658221,2024-01-25 17:44:56,2.0.0,2.0.0,partial,E_STORAGE
FWU-882953476,DEV-9609958483,2024-09-23 04:02:40,,1.1.2,success,
FWU-956433022,DEV-6244141623,2025-02-11 08:21:07,,1.0.8,success,
FWU-759189373,DEV-8842204961,2024-04-20 14:06:08,,1.1.2,success,
FWU-241102413,DEV-3209109233,2025-10-27 10:15:10,1.1.0,1.0.8,success,
FWU-568847961,DEV-8873563115,2024-04-26 20:14:31,1.0.3,2.0.0,success,E_STORAGE
FWU-325884286,DEV-6996194116,2024-09-16 19:54:34,,2.0.0,success,
FWU-876739956,,2024-03-27 20:14:58,2.0.0,1.0.8,success,
FWU-619438178,DEV-9089817310,2025-08-15 22:08:08,2.0.0,1.0.3,success,
FWU-310157334,DEV-7371400412,2024-06-15 18:48:29,,1.1.0,partial,E_TIMEOUT
FWU-377386860,DEV-3251678534,2024-05-16 12:41:02,2.0.0,1.1.2,success,E_STORAGE
FWU-402463244,DEV-3353942895,2024-08-10 15:00:10,1.0.3,1.0.8,success,
FWU-979426294,DEV-4283148422,2025-01-10 09:47:56,1.1.0,1.0.3,success,
FWU-771263200,DEV-5521683103,2024-07-22 21:06:22,1.1.2,2.0.0,success,
FWU-165355509,DEV-2505097873,2025-09-03 19:40:43,1.1.0,2.0.1,success,
FWU-234945790,DEV-1565404666,2024-07-31 19:14:34,1.1.0,1.0.3,success,
FWU-984016780,,2025-06-18 15:38:55,,1.0.8,success,
FWU-682761921,DEV-9643442545,2025-08-30 14:19:06,1.1.2,1.0.8,success,
FWU-274811477,DEV-6442050769,2024-05-20 12:50:52,1.1.2,1.1.0,success,
FWU-261781922,DEV-5986896302,2024-06-08 11:46:59,2.0.0,1.0.8,failed,E_PWR
FWU-518466648,DEV-3390792967,2024-09-22 21:42:16,2.0.0,1.0.8,success,
FWU-266217067,DEV-9164972768,2025-04-13 23:02:44,1.0.8,2.0.0,success,
FWU-366348964,DEV-1867376840,06/02/2024 03:07,1.0.3,1.0.8,success,
FWU-530387332,DEV-6930877646,2024-08-23 01:56:38,1.0.8,1.1.2,success,
FWU-156305956,DEV-5057466666,2025-04-03 12:17:43,1.1.2,1.1.2,success,
FWU-908506897,DEV-9256853995,06/06/2025 08:30,1.0.3,1.0.3,success,
FWU-671236012,DEV-9761019528,2025-03-24 18:43:24,,2.0.0,success,
FWU-489285085,DEV-9913675159,2024-07-22 17:13:35,,1.1.2,success,
FWU-512416356,DEV-1907500709,2025-02-27 12:33:33,1.0.8,1.0.3,failed,E_TIMEOUT
FWU-938449687,DEV-1126284804,2024-05-28 13:31:25,,2.0.1,success,
FWU-449731795,DEV-4296962245,2024-10-19 04:48:05,2.0.0,1.0.3,failed,E_STORAGE
FWU-787350402,DEV-6496550932,2024-09-21 05:33:47,1.1.0,1.1.2,success,
FWU-332295838,DEV-4185525844,2024-11-06 13:07:53,1.0.3,2.0.0,success,
FWU-450100249,DEV-8945892426,2024-12-27 01:46:04,1.1.0,1.0.8,success,
FWU-742574879,DEV-4111771399,2024-03-10 06:14:15,1.1.2,2.0.1,success,
FWU-793745331,DEV-8370067220,2024-04-30 02:58:42,,1.0.8,success,
FWU-205347151,DEV-8211280268,2024-07-06 21:33:50,1.0.8,1.1.0,success,
FWU-603720479,DEV-9308878234,2024-12-02 08:47:27,1.0.8,2.0.1,success,
FWU-777982815,DEV-3105557982,2025-06-09 04:06:39,,1.1.0,failed,E_TIMEOUT
FWU-117018339,DEV-1063225691,2025-11-14 16:34:51,1.1.0,1.1.0,success,
FWU-350351704,DEV-2585947570,2024-06-08 06:37:51,2.0.0,1.0.3,success,
FWU-485783170,DEV-1979603132,2025-02-23 01:38:43,,1.1.2,success,
FWU-837824145,DEV-5369307000,2025-04-26 10:43:53,1.0.8,2.0.1,success,
FWU-414205725,DEV-4163907058,2025-01-07 20:59:50,1.1.2,1.1.0,success,
FWU-624677576,DEV-1825618037,2024-09-03 06:35:09,1.0.3,1.0.8,success,
FWU-227561317,DEV-5420387804,2024-01-29 13:23:09,1.1.2,1.0.3,partial,
FWU-608856133,DEV-8718973720,2025-05-26 13:32:26,1.1.2,2.0.1,success,
FWU-746797070,DEV-4192421521,2025-11-24 17:30:57,1.0.8,1.0.3,success,
FWU-297623211,,2024-01-15 18:56:28,1.0.3,2.0.0,success,
FWU-707918642,DEV-3872910935,2024-12-20 22:03:09,1.0.8,1.1.0,success,
FWU-652025456,DEV-5738050592,2025-08-17 23:24:23,1.1.0,1.0.3,failed,E_STORAGE
FWU-521961651,DEV-2035989065,2024-05-04 04:29:20,1.0.3,1.0.8,success,
FWU-625506595,DEV-4845761768,2025-07-17 11:13:56,1.0.3,1.1.2,success,
FWU-478434396,DEV-7974755484,2025-08-08 06:43:11,1.1.0,1.1.2,success,
FWU-787441713,DEV-9685116267,2024-04-20 15:32:22,1.0.8,1.0.8,success,
FWU-561165242,DEV-1042489454,2025-08-19 13:40:27,1.0.3,1.0.8,failed,E_BT
FWU-227326201,DEV-5158510584,05/13/2024 08:21,,1.1.0,success,
FWU-220458789,,2024-01-24 18:47:54,1.0.3,2.0.0,failed,
FWU-323717284,DEV-8793862389,2024-10-11 21:54:34,1.1.0,1.0.3,success,
FWU-354440402,DEV-6288412270,2024-12-17 06:54:05,1.0.8,2.0.0,success,
FWU-829224032,DEV-5352224266,2025-05-28 21:28:47,,2.0.0,success,
FWU-269824954,DEV-9970327760,2025-05-27 08:17:29,1.1.2,1.0.8,success,
FWU-759316211,DEV-4795212261,2025-03-21 22:18:52,1.1.0,2.0.1,success,
FWU-261191888,DEV-7481152917,2025-09-03 11:24:05,1.0.3,1.1.2,success,
FWU-216780561,DEV-8468120873,2024-01-13 19:52:18,,1.0.8,success,
FWU-108889673,DEV-6199479538,2025-01-15 12:56:49,,2.0.0,,
FWU-108180713,DEV-1875234668,2025-05-02 10:09:50,1.1.2,2.0.0,success,
FWU-485415088,DEV-4236149857,2024-02-23 23:47:49,2.0.0,1.0.8,success,
FWU-238145212,DEV-3487474891,2024-01-25 07:03:26,,1.0.3,success,
FWU-654751568,DEV-8828963791,2025-08-29 03:56:09,1.0.8,2.0.0,success,
FWU-891576178,DEV-2814203066,2025-11-07 11:17:33,1.1.2,1.0.3,success,
FWU-744714069,DEV-5609533229,2024-01-16 14:07:45,1.1.0,1.0.3,success,
FWU-812309878,DEV-6670110968,2024-11-20 08:33:45,,2.0.1,success,
FWU-950175932,DEV-6126748956,2024-05-29 06:22:50,1.1.2,1.0.8,success,
FWU-508465728,DEV-3146194331,2024-02-28 03:41:03,2.0.0,1.0.8,success,
FWU-244986495,,2025-10-09 21:29:03,2.0.0,1.1.2,success,
FWU-954481192,DEV-4962457585,2024-12-23 02:52:08,2.0.0,1.1.0,success,
FWU-883983976,DEV-3742391528,2024-07-24 17:32:46,1.0.3,1.0.3,success,
FWU-106253996,DEV-7310515199,2025-08-27 02:36:37,1.1.0,2.0.1,success,
FWU-622626528,DEV-8778067010,2025-10-22 14:41:34,1.0.8,1.0.3,failed,E_STORAGE
FWU-718539424,DEV-7263787174,2024-11-16 16:17:26,,1.1.0,success,
FWU-375729865,DEV-3934290060,2025-06-04 19:26:26,1.1.2,1.0.8,success,
FWU-162131789,DEV-9831947437,2024-06-01 09:03:54,,2.0.0,success,
FWU-394073352,DEV-5744025309,2024-12-11 03:22:36,1.1.0,2.0.0,success,
FWU-721199925,DEV-8488673295,2025-01-11 11:38:00,2.0.0,1.1.2,success,
FWU-339276425,DEV-6672410925,2025-05-03 18:32:56,1.0.3,2.0.0,success,
FWU-177438786,DEV-9923395412,2024-02-06 08:29:22,1.0.8,2.0.0,success,
FWU-359854984,DEV-3594868783,2024-03-09 00:41:27,,1.1.0,,
FWU-457893682,DEV-5060606580,2025-11-08 20:45:53,1.0.3,1.0.3,success,
FWU-386837509,DEV-8874235687,2024-06-12 23:47:22,2.0.0,1.1.0,partial,E_BT
FWU-182356521,DEV-4928713671,2024-08-12 04:05:54,,2.0.0,success,
FWU-714938851,DEV-1381341282,2024-01-27 08:23:58,1.1.2,2.0.0,success,
FWU-210867714,DEV-8607803914,2025-12-29 07:45:22,1.0.8,1.0.8,success,
FWU-467122323,DEV-5978415556,2025-04-21 04:02:09,1.0.8,1.1.2,success,
FWU-610317037,DEV-5593449230,2024-10-24 14:16:42,1.0.8,1.1.2,success,
FWU-283500017,DEV-5030898189,2024-01-27 04:53:01,1.1.0,1.1.2,success,
FWU-177478690,DEV-7478611197,2025-11-11 13:42:26,1.1.2,1.1.2,success,
FWU-253109047,DEV-8652399740,2025-07-04 14:26:29,2.0.0,1.0.3,failed,
FWU-230625749,DEV-9878568733,2025-02-05 22:57:12,1.1.0,1.0.8,success,
FWU-570572039,DEV-4648364815,2025-06-29 06:02:39,,1.0.8,success,
FWU-661069559,DEV-7813219671,2025-03-20 01:11:27,1.0.3,1.0.8,success,
FWU-631962760,DEV-9059268380,2025-06-08 23:45:11,1.0.8,2.0.1,failed,E_TIMEOUT
FWU-272823695,DEV-7629686110,07/02/2024 07:05,1.1.2,1.1.0,success,E_TIMEOUT
FWU-292291536,DEV-8665493990,2024-03-30 12:41:39,1.1.2,1.1.2,success,
FWU-869456044,DEV-6164826959,2024-02-28 10:16:51,1.0.3,1.0.3,success,
FWU-127245963,DEV-1010969224,2024-05-21 02:57:15,2.0.0,2.0.0,success,
FWU-464811298,DEV-3107456393,2024-12-02 18:07:56,2.0.0,1.1.0,failed,E_BT
FWU-670491727,DEV-8803081497,08/31/2025 02:20,1.1.0,1.1.0,success,
FWU-225466469,DEV-5525899856,2025-10-11 22:55:26,1.1.2,1.0.8,success,
FWU-703817714,DEV-5170877006,2024-10-31 15:07:16,1.1.2,2.0.0,failed,E_PWR
FWU-308021834,DEV-2204529096,2025-05-26 11:00:05,1.0.8,1.1.2,success,
FWU-296806101,DEV-9092557315,2024-12-21 22:47:08,1.0.3,1.0.8,success,
FWU-321354826,DEV-3573086096,2025-12-28 04:12:37,1.0.3,2.0.0,success,
FWU-182743970,DEV-5275097500,2025-12-23 05:07:19,1.1.0,1.1.0,failed,E_STORAGE
FWU-763413376,DEV-1720703587,2024-01-11 10:34:44,,1.0.3,failed,E_STORAGE
FWU-679563708,DEV-1252538798,2024-02-24 07:27:56,1.0.8,1.0.8,success,
FWU-171902166,DEV-9115426112,2025-11-14 04:07:30,1.0.8,1.0.8,success,
FWU-650213688,DEV-3156281703,2025-07-11 07:07:21,1.1.2,1.0.3,success,
FWU-469601968,DEV-7716366421,2024-12-16 12:37:00,1.0.3,1.0.8,success,
FWU-825511397,DEV-8200103887,2025-10-09 18:32:16,1.0.3,2.0.1,failed,E_STORAGE
FWU-840041997,DEV-5425895952,07/16/2024 10:35,1.1.2,1.1.0,success,
FWU-757502366,DEV-1193949527,2024-10-09 09:49:39,1.0.8,2.0.0,success,
FWU-821979954,DEV-2096554135,2025-10-01 00:05:40,2.0.0,1.0.8,success,
FWU-863734605,,2025-01-02 07:05:58,2.0.0,1.1.0,success,
FWU-433160679,DEV-2450155034,2024-07-26 00:00:42,1.0.8,1.0.3,success,
FWU-830612069,DEV-2702504786,2025-11-07 17:56:51,2.0.0,1.0.3,success,
FWU-756110736,DEV-5247287055,2024-09-18 18:26:32,1.1.2,1.1.0,success,
FWU-108812839,DEV-2695845579,2024-04-27 11:31:05,,1.1.2,success,
FWU-139156160,DEV-6512071836,2024-01-30 07:38:34,1.1.0,1.1.2,success,
FWU-139422293,DEV-8422357562,2024-08-21 17:33:25,,1.1.0,partial,E_PWR
FWU-511583307,DEV-6427009548,2024-02-29 03:04:08,1.0.8,1.0.8,success,
FWU-471516367,,2024-09-29 01:50:33,2.0.0,2.0.0,success,
FWU-821026608,DEV-3663444028,2024-12-16 20:15:27,1.1.0,1.0.3,failed,E_STORAGE
