customer_id,customer_segment,region,loyalty_tier,age,signup_date
CUST-170499,Automotive,NA,Gold,30.0,2024-09-18
CUST-347459,Consumer,NA,Platinum,33.0,2025-12-05
CUST-916332,Consumer,LATAM,Platinum,29.0,2025-08-08
CUST-776502,Enterprise,APAC,Silver,44.0,08/11/2025
CUST-484123,Enterprise,EU,Platinum,49.0,2025-07-17
CUST-479742,Consumer,APAC,Silver,43.0,2024-12-03
CUST-501451,Consumer,EU,Platinum,,2025-08-30
CUST-694799,Consumer,LATAM,Gold,18.0,2025-07-25
CUST-133958,Consumer,LATAM,Gold,26.0,2025-09-19
CUST-734487,Consumer,NA,Silver,32.0,2024-10-28
CUST-260891,Automotive,EU,Platinum,18.0,2025-12-25
CUST-812048,Enterprise,APAC,Gold,24.0,2025-10-28
CUST-571778,Enterprise,LATAM,Platinum,31.0,2025-02-19
CUST-488984,Consumer,APAC,Gold,29.0,2025-03-20
CUST-490084,Consumer,NA,Gold,34.0,2025-08-20
CUST-565504,Enterprise,EU,Gold,18.0,2024-05-06
CUST-900152,Consumer,EU,Gold,28.0,2024-12-28
CUST-180620,Enterprise,LATAM,Gold,35.0,2025-12-19
CUST-701800,Consumer,EU,Gold,,12/06/2025
CUST-244383,Consumer,LATAM,Platinum,34.0,2025-09-13
CUST-655178,Enterprise,NA,Gold,38.0,2024-08-01
CUST-484774,Consumer,EU,Platinum,38.0,2024-07-13
CUST-517368,Consumer,LATAM,Gold,29.0,2024-08-17
CUST-429657,Consumer,APAC,Gold,35.0,11/02/2024
CUST-781113,Consumer,LATAM,,25.0,2024-08-01
CUST-392227,Enterprise,EU,,31.0,2025-05-27
CUST-361736,Consumer,NA,Silver,22.0,2025-05-22
CUST-218959,Consumer,EU,Gold,45.0,04/17/2025
CUST-127172,Enterprise,EU,,30.0,2024-08-26
CUST-871411,Consumer,LATAM,Silver,45.0,2024-09-06
CUST-295085,Consumer,APAC,Silver,37.0,2025-10-20
CUST-623285,Consumer,EU,Platinum,24.0,12/25/2024
CUST-642895,Enterprise,APAC,Platinum,36.0,2024-01-07
CUST-505785,Consumer,LATAM,Platinum,42.0,2024-10-05
CUST-688956,Consumer,APAC,Silver,33.0,2025-10-17
CUST-223481,Consumer,LATAM,,,11/13/2024
CUST-374492,Consumer,NA,Silver,34.0,2025-12-30
CUST-912609,Consumer,APAC,,27.0,2025-11-27
CUST-372933,Consumer,APAC,Platinum,34.0,2024-08-31
CUST-838237,Consumer,NA,Gold,36.0,2024-12-08
CUST-567951,Enterprise,APAC,Silver,27.0,2025-08-17
CUST-324993,Consumer,NA,Platinum,22.0,2024-07-20
CUST-741599,Enterprise,EU,Platinum,48.0,2024-04-08
CUST-399449,Automotive,LATAM,,40.0,2024-05-15
CUST-827691,Enterprise,NA,Gold,27.0,2025-04-24
CUST-615060,Consumer,APAC,,36.0,2024-06-29
CUST-309902,Consumer,NA,Platinum,18.0,2024-01-30
CUST-228594,Consumer,APAC,Silver,18.0,2025-01-28
CUST-242321,Consumer,EU,Gold,45.0,2025-03-26
CUST-994253,Consumer,NA,,36.0,2025-03-05
CUST-177649,Enterprise,EU,Gold,33.0,2024-02-17
CUST-574001,Enterprise,LATAM,,36.0,2024-07-20
CUST-281043,Consumer,APAC,,69.0,2024-01-13
CUST-848022,Consumer,APAC,Gold,43.0,2025-10-28
CUST-566732,Enterprise,EU,Gold,22.0,2025-02-23
CUST-192055,Consumer,LATAM,Silver,18.0,2025-04-11
CUST-949884,Consumer,NA,Silver,45.0,2024-03-25
CUST-815054,Enterprise,NA,Platinum,43.0,2024-12-10
CUST-986593,Consumer,APAC,Platinum,40.0,2024-03-01
CUST-435112,Consumer,EU,Gold,25.0,2024-09-10
CUST-800280,Consumer,EU,,,2025-10-06
CUST-464301,Enterprise,NA,Gold,37.0,2024-11-19
CUST-844007,Consumer,LATAM,Silver,26.0,2024-11-27
CUST-168093,Consumer,LATAM,Platinum,41.0,04/21/2024
CUST-676713,Consumer,NA,Silver,,2025-04-16
CUST-668507,Consumer,NA,Gold,44.0,2024-09-17
CUST-404466,Consumer,EU,Platinum,28.0,2025-11-28
CUST-414527,Enterprise,LATAM,Silver,46.0,2024-12-31
CUST-992717,Consumer,NA,Gold,35.0,2024-08-16
CUST-265156,Enterprise,NA,Silver,39.0,2024-05-04
CUST-846385,Consumer,APAC,,19.0,2024-08-13
CUST-844031,Consumer,NA,,36.0,2025-12-09
CUST-834233,Consumer,NA,Silver,26.0,2024-03-23
CUST-768676,Consumer,LATAM,Gold,39.0,2025-09-19
CUST-282547,Consumer,EU,,50.0,2025-07-09
CUST-932250,Consumer,LATAM,Platinum,37.0,2025-01-29
CUST-479052,Consumer,EU,,24.0,2025-07-07
CUST-633469,Consumer,APAC,,40.0,2024-06-15
CUST-335134,Consumer,NA,Gold,38.0,03/28/2025
CUST-227257,Enterprise,APAC,Platinum,56.0,2025-07-18
CUST-310743,Automotive,EU,Platinum,36.0,2025-08-15
CUST-930541,Consumer,LATAM,Platinum,27.0,2024-03-01
CUST-245622,Consumer,LATAM,Silver,42.0,2025-12-27
CUST-348235,Consumer,APAC,Gold,32.0,2025-03-15
CUST-928766,Consumer,EU,Platinum,34.0,2025-03-22
CUST-618019,Consumer,APAC,,23.0,2025-07-24
CUST-127560,Enterprise,APAC,Gold,,2025-07-23
CUST-478427,Consumer,NA,Silver,32.0,2025-11-13
CUST-680933,Consumer,APAC,Platinum,34.0,2024-02-09
CUST-700076,Enterprise,NA,Gold,32.0,2025-05-27
CUST-486831,Consumer,NA,,27.0,2024-12-08
CUST-590110,Enterprise,LATAM,Gold,37.0,2024-05-31
CUST-942700,Consumer,NA,Gold,23.0,2024-08-15
CUST-678443,Consumer,NA,,21.0,2024-09-12
CUST-236074,Consumer,LATAM,Silver,41.0,2025-08-19
CUST-741674,Consumer,APAC,Silver,40.0,2024-06-28
CUST-190403,Automotive,EU,Silver,19.0,2025-08-04
CUST-168941,Consumer,EU,,18.0,2025-06-22
CUST-424314,Automotive,EU,,22.0,2025-07-23
CUST-517500,Consumer,APAC,Silver,32.0,2024-11-14
CUST-851759,Consumer,NA,Gold,,2024-09-30
CUST-853789,Consumer,EU,,46.0,2024-02-29
CUST-601916,Consumer,APAC,Silver,32.0,2025-05-22
CUST-651231,Automotive,NA,Gold,25.0,2024-06-27
CUST-530749,Consumer,LATAM,,35.0,2024-11-21
CUST-906527,Consumer,EU,Platinum,32.0,2025-10-04
CUST-529322,Consumer,NA,Platinum,18.0,2024-04-07
CUST-963333,Consumer,EU,Gold,18.0,2024-07-09
CUST-702826,Consumer,EU,Platinum,19.0,2024-11-12
CUST-177333,Consumer,EU,Silver,,2025-06-01
CUST-231414,Enterprise,NA,Platinum,61.0,2024-07-21
CUST-432427,Consumer,APAC,,,2024-09-22
CUST-773540,Consumer,NA,Platinum,,2024-03-04
CUST-177767,Consumer,EU,Gold,43.0,2025-01-27
CUST-571832,Consumer,NA,,27.0,2025-03-23
CUST-588461,Automotive,LATAM,Platinum,46.0,2025-11-15
CUST-813145,Consumer,APAC,Silver,27.0,2025-11-29
CUST-642491,Consumer,NA,Silver,45.0,12/18/2024
CUST-461249,Consumer,LATAM,,34.0,2024-04-03
CUST-234568,Consumer,APAC,Platinum,26.0,2025-08-17
CUST-969325,Consumer,LATAM,Platinum,41.0,2025-12-23
CUST-918164,Automotive,APAC,Silver,35.0,2024-03-19
CUST-678083,Enterprise,NA,,38.0,2024-01-27
CUST-770872,Automotive,LATAM,Platinum,36.0,2024-01-19
CUST-716338,Consumer,EU,Gold,36.0,2024-02-26
CUST-290802,Consumer,LATAM,Platinum,42.0,2025-11-04
CUST-905077,Consumer,APAC,,62.0,2024-10-28
CUST-235300,Consumer,NA,Platinum,,2024-10-02
CUST-553633,Enterprise,APAC,Silver,47.0,2025-06-25
CUST-627290,Consumer,LATAM,Gold,36.0,2025-07-07
CUST-158104,Enterprise,LATAM,Platinum,30.0,2024-09-18
CUST-971776,Consumer,EU,,31.0,2025-11-28
CUST-230192,Consumer,NA,Platinum,20.0,2025-04-17
CUST-643269,Consumer,NA,Gold,,07/14/2025
CUST-260448,Consumer,LATAM,Silver,41.0,2025-07-27
CUST-418897,Consumer,NA,,22.0,2024-12-14
CUST-272655,Enterprise,EU,Gold,29.0,2025-05-04
CUST-269834,Consumer,APAC,Silver,,2025-10-10
CUST-438334,Consumer,NA,Platinum,41.0,2025-08-11
CUST-843788,Consumer,LATAM,Silver,,2024-04-14
CUST-336422,Automotive,APAC,Gold,31.0,2025-07-16
CUST-462831,Consumer,APAC,Silver,28.0,2025-12-12
CUST-644103,Enterprise,EU,Gold,20.0,2025-01-30
CUST-397846,Consumer,LATAM,Gold,47.0,11/26/2025
CUST-987025,Enterprise,NA,Platinum,24.0,2025-04-05
CUST-182690,Enterprise,LATAM,,,2025-05-19
CUST-362778,Consumer,APAC,Platinum,27.0,2024-09-05
CUST-305837,Consumer,LATAM,Platinum,18.0,2025-01-30
CUST-765905,Enterprise,NA,Platinum,33.0,2024-08-04
CUST-677599,Consumer,NA,Silver,30.0,2024-03-16
CUST-387782,Enterprise,EU,Gold,36.0,2025-01-18
CUST-231250,Consumer,NA,Platinum,21.0,2025-03-14
CUST-755383,Enterprise,NA,Platinum,42.0,2025-02-11
CUST-417534,Consumer,LATAM,,,2025-10-17
CUST-744274,Enterprise,LATAM,Platinum,18.0,2024-08-09
CUST-659392,Consumer,APAC,Silver,32.0,2024-09-04
CUST-197966,Consumer,EU,Gold,35.0,04/21/2024
CUST-626986,Consumer,LATAM,Platinum,34.0,2025-07-24
CUST-772124,Consumer,NA,Gold,35.0,2025-07-21
CUST-276827,Consumer,APAC,Silver,42.0,2025-02-07
CUST-720556,Consumer,LATAM,Platinum,48.0,2025-11-14
CUST-708851,Enterprise,EU,Gold,32.0,2024-03-18
CUST-261684,Consumer,EU,,,2024-05-08
CUST-279516,Consumer,APAC,Platinum,23.0,2024-07-31
CUST-790731,Consumer,APAC,,40.0,2024-06-22
CUST-754813,Consumer,APAC,Silver,30.0,2024-08-12
CUST-855638,Consumer,APAC,Gold,47.0,2024-07-20
CUST-734534,Automotive,APAC,Gold,27.0,2025-08-08
CUST-454019,Automotive,NA,Gold,24.0,2024-06-28
CUST-983456,Consumer,NA,Platinum,35.0,2024-04-19
CUST-690996,Consumer,LATAM,Gold,,2025-03-04
CUST-143195,Enterprise,EU,,18.0,2025-08-09
CUST-965322,Consumer,NA,Silver,28.0,2025-04-09
CUST-129751,Consumer,NA,Platinum,,2025-11-22
CUST-185168,Consumer,NA,Platinum,30.0,2025-09-12
CUST-147670,Consumer,LATAM,Silver,36.0,2025-01-14
CUST-772612,Consumer,APAC,Silver,23.0,2024-01-21
CUST-908475,Consumer,LATAM,Gold,24.0,2024-08-06
CUST-704788,Consumer,EU,,46.0,2025-03-19
CUST-377511,Enterprise,EU,Silver,33.0,2024-12-11
CUST-782759,Consumer,EU,Platinum,43.0,2025-10-07
CUST-321048,Enterprise,EU,Platinum,28.0,2025-12-14
CUST-904214,Enterprise,NA,Gold,,2025-07-02
CUST-699929,Consumer,NA,Silver,33.0,2024-04-03
CUST-536822,Consumer,LATAM,,36.0,2024-12-01
CUST-748133,Consumer,APAC,Gold,53.0,2024-03-08
CUST-770030,Consumer,EU,Silver,31.0,2024-08-04
CUST-131757,Enterprise,LATAM,Gold,,2024-03-31
CUST-622230,Consumer,NA,Platinum,32.0,2025-09-16
CUST-757629,Automotive,NA,Silver,46.0,2025-09-08
CUST-672079,Consumer,APAC,,29.0,2024-02-27
CUST-403742,Consumer,APAC,Gold,37.0,2025-01-28
CUST-773088,Consumer,APAC,Gold,45.0,2024-12-18
CUST-416768,Consumer,LATAM,Gold,,2025-02-02
CUST-606404,Consumer,NA,Gold,27.0,2024-02-27
CUST-356773,Consumer,NA,Silver,37.0,2024-09-01
CUST-943776,Consumer,APAC,Gold,53.0,2024-01-30
CUST-946567,Consumer,EU,Gold,44.0,2025-12-25
CUST-818264,Automotive,APAC,Platinum,37.0,2025-02-08
CUST-525818,Consumer,LATAM,Platinum,31.0,2025-10-15
CUST-411882,Enterprise,APAC,Platinum,27.0,2025-10-12
CUST-575575,Enterprise,APAC,Platinum,23.0,2024-01-28
CUST-176517,Automotive,LATAM,,50.0,05/02/2025
CUST-822063,Consumer,APAC,Silver,,2024-04-16
CUST-162823,Enterprise,NA,Silver,,2025-11-08
CUST-265759,Consumer,EU,Gold,48.0,2025-06-07
CUST-560959,Consumer,APAC,Silver,26.0,2024-12-31
CUST-535810,Consumer,LATAM,Platinum,,2025-09-24
CUST-607774,Enterprise,EU,Silver,37.0,2025-01-20
CUST-587002,Consumer,LATAM,Gold,35.0,2024-06-03
CUST-313933,Enterprise,EU,Gold,47.0,2024-03-09
CUST-456717,Consumer,EU,Gold,38.0,2025-10-27
CUST-736129,Enterprise,APAC,Gold,33.0,06/15/2024
CUST-250647,Automotive,NA,Silver,28.0,2024-02-22
CUST-427766,Consumer,APAC,Silver,37.0,2025-04-19
CUST-853258,Automotive,LATAM,Platinum,30.0,05/18/2024
CUST-434827,Consumer,LATAM,Platinum,36.0,2025-06-18
CUST-869864,Consumer,EU,Silver,33.0,2024-10-22
CUST-462147,Consumer,EU,Platinum,29.0,2024-07-01
CUST-518084,Consumer,NA,Gold,23.0,2025-01-11
CUST-237118,Consumer,APAC,Gold,39.0,2024-05-19
CUST-897615,Consumer,LATAM,,34.0,2025-10-14
CUST-488539,Consumer,EU,Platinum,53.0,2024-08-14
CUST-639995,Automotive,NA,Gold,22.0,2025-01-15
CUST-688933,Enterprise,LATAM,,40.0,2024-10-31
CUST-211341,Enterprise,EU,Platinum,33.0,2025-02-26
CUST-434617,Enterprise,LATAM,Silver,,2024-03-15
CUST-353480,Consumer,NA,Silver,57.0,2025-11-15
CUST-589131,Consumer,NA,,40.0,2025-08-16
CUST-228473,Consumer,LATAM,Platinum,37.0,2024-12-13
CUST-380464,Enterprise,APAC,Platinum,33.0,2025-05-29
CUST-571435,Consumer,LATAM,Platinum,26.0,2024-05-16
CUST-359961,Consumer,EU,Platinum,,2024-09-04
CUST-247720,Consumer,APAC,Silver,37.0,2024-09-26
CUST-201514,Consumer,EU,Gold,18.0,2025-07-01
CUST-153063,Consumer,LATAM,,19.0,2025-11-16
CUST-404309,Consumer,APAC,,45.0,2025-09-17
CUST-502810,Consumer,EU,Platinum,18.0,2025-04-11
CUST-745270,Consumer,LATAM,Silver,30.0,07/01/2024
CUST-538446,Consumer,LATAM,Silver,22.0,2024-07-27
CUST-360330,Consumer,APAC,Silver,29.0,2025-11-22
CUST-267457,Enterprise,LATAM,Gold,36.0,2024-11-13
CUST-952993,Consumer,NA,Gold,44.0,2025-08-22
CUST-443341,Consumer,EU,Silver,47.0,2025-06-08
CUST-705748,Enterprise,EU,,,2024-10-30
CUST-856157,Consumer,LATAM,,,2024-11-26
CUST-427905,Consumer,LATAM,Platinum,23.0,12/09/2025
CUST-299055,Consumer,NA,Silver,28.0,2025-01-12
CUST-900190,Consumer,APAC,Gold,75.0,2024-09-20
CUST-267082,Consumer,LATAM,Silver,31.0,2024-02-05
CUST-622469,Consumer,LATAM,Gold,24.0,2024-11-14
CUST-639728,Enterprise,LATAM,Platinum,26.0,2025-11-11
CUST-589491,Consumer,LATAM,Gold,31.0,2024-06-09
CUST-622987,Consumer,EU,Silver,29.0,2024-03-26
CUST-423528,Consumer,LATAM,Silver,31.0,2025-04-21
CUST-621530,Consumer,EU,Platinum,33.0,2024-04-10
CUST-124302,Consumer,LATAM,Platinum,33.0,2024-01-16
CUST-194423,Consumer,APAC,Silver,23.0,2024-01-17
CUST-512344,Enterprise,NA,,38.0,2024-03-11
CUST-629996,Consumer,APAC,,35.0,2024-09-15
CUST-579441,Consumer,LATAM,Silver,39.0,2025-08-18
CUST-352422,Consumer,LATAM,,18.0,2024-02-19
CUST-325595,Consumer,LATAM,,35.0,2025-02-06
CUST-711680,Consumer,APAC,Platinum,18.0,2025-02-19
CUST-470037,Enterprise,LATAM,Silver,32.0,2024-05-01
CUST-151021,Consumer,APAC,,41.0,2024-11-03
CUST-152995,Consumer,EU,Silver,45.0,2024-06-27
CUST-395023,Enterprise,NA,,37.0,2024-05-05
CUST-618934,Consumer,NA,Platinum,41.0,2024-09-14
CUST-726543,Enterprise,APAC,Platinum,,2025-03-05
CUST-983791,Consumer,EU,Platinum,,01/11/2024
CUST-786041,Consumer,APAC,,30.0,2024-01-16
CUST-805188,Consumer,EU,Platinum,28.0,2025-02-12
CUST-593446,Consumer,LATAM,Silver,63.0,2024-11-05
CUST-399628,Consumer,EU,,43.0,2024-02-02
CUST-662761,Consumer,EU,Gold,21.0,08/22/2024
CUST-108574,Consumer,EU,Silver,,2025-05-05
CUST-988324,Consumer,NA,Platinum,18.0,07/11/2024
CUST-212718,Consumer,EU,,28.0,2025-08-05
CUST-551860,Enterprise,LATAM,Silver,47.0,2025-08-31
CUST-240440,Enterprise,LATAM,Gold,34.0,2024-11-07
CUST-377319,Consumer,LATAM,Gold,18.0,2025-07-29
CUST-862847,Consumer,EU,Platinum,32.0,2025-10-31
CUST-483545,Enterprise,APAC,Silver,33.0,2024-02-27
CUST-900961,Enterprise,APAC,,18.0,2025-06-30
CUST-522842,Enterprise,LATAM,Platinum,34.0,11/18/2024
CUST-483713,Consumer,NA,Silver,22.0,2025-07-30
CUST-147440,Consumer,APAC,Platinum,18.0,2025-04-14
CUST-520040,Consumer,EU,Platinum,51.0,2024-03-15
CUST-153642,Consumer,APAC,Platinum,22.0,2025-09-07
CUST-697983,Enterprise,LATAM,Gold,26.0,2025-10-07
CUST-689107,Consumer,NA,Platinum,26.0,2024-08-30
CUST-304110,Consumer,APAC,Silver,34.0,2024-11-26
CUST-480133,Enterprise,APAC,Gold,53.0,2024-01-19
CUST-680096,Consumer,LATAM,Platinum,,2024-12-22
CUST-402620,Consumer,NA,Silver,20.0,2024-07-24
CUST-177103,Consumer,NA,Silver,30.0,2025-03-23
CUST-505116,Automotive,LATAM,Silver,35.0,2024-08-14
CUST-628750,Consumer,EU,,24.0,2024-06-21
CUST-572230,Automotive,APAC,,30.0,2025-03-11
CUST-901535,Enterprise,EU,Silver,40.0,2024-08-08
CUST-676566,Consumer,APAC,Silver,25.0,2025-02-18
CUST-393308,Consumer,APAC,Gold,30.0,10/24/2024
CUST-965401,Enterprise,EU,Gold,29.0,2025-01-21
CUST-753516,Consumer,LATAM,Platinum,32.0,2024-10-16
CUST-813449,Enterprise,LATAM,Platinum,36.0,2025-07-09
CUST-740725,Automotive,APAC,Gold,,2024-06-23
CUST-224582,Consumer,LATAM,Silver,40.0,2024-01-20
CUST-234913,Consumer,APAC,Platinum,55.0,2024-06-29
CUST-201377,Automotive,LATAM,Silver,18.0,2025-01-05
CUST-513037,Consumer,APAC,,,2025-05-14
CUST-491326,Consumer,LATAM,Gold,32.0,2024-04-21
CUST-933510,Consumer,NA,Platinum,18.0,2024-03-05
CUST-455556,Consumer,EU,Silver,29.0,2024-05-11
CUST-684929,Automotive,NA,Gold,43.0,2025-01-15
CUST-483366,Enterprise,EU,Gold,47.0,2024-03-06
CUST-891638,Consumer,EU,Silver,47.0,2025-04-23
CUST-251275,Consumer,APAC,Gold,47.0,2025-02-10
CUST-308727,Consumer,EU,,32.0,2025-03-16
CUST-731728,Enterprise,NA,Platinum,49.0,2024-02-15
CUST-633853,Consumer,NA,Gold,51.0,2024-07-14
CUST-520884,Consumer,LATAM,Gold,35.0,2025-07-29
CUST-624369,Consumer,NA,Silver,46.0,04/26/2024
CUST-142210,Consumer,LATAM,Gold,34.0,2025-06-19
CUST-147504,Automotive,EU,Platinum,49.0,2024-11-11
CUST-140804,Consumer,NA,Platinum,32.0,2024-07-27
CUST-243693,Consumer,EU,,27.0,2025-08-09
CUST-848255,Consumer,NA,Gold,21.0,2025-01-14
CUST-449218,Automotive,NA,Gold,32.0,2024-08-31
CUST-943019,Consumer,LATAM,,34.0,2024-07-02
CUST-596756,Consumer,EU,,23.0,2025-07-04
CUST-644559,Consumer,NA,Gold,,2025-03-06
CUST-579187,Enterprise,APAC,Platinum,31.0,2025-07-23
CUST-256175,Consumer,EU,Silver,28.0,2024-03-22
CUST-735710,Consumer,EU,Gold,22.0,2024-03-01
CUST-640546,Consumer,EU,Silver,45.0,08/10/2025
CUST-246570,Enterprise,LATAM,Gold,47.0,2025-02-07
CUST-443897,Consumer,APAC,Gold,,2024-05-09
CUST-742848,Enterprise,EU,Gold,45.0,2025-11-06
CUST-434002,Consumer,NA,Gold,33.0,2024-01-31
CUST-270395,Consumer,NA,Gold,33.0,2025-01-19
CUST-512042,Consumer,LATAM,Gold,22.0,2025-09-15
CUST-746447,Consumer,NA,Gold,38.0,2024-04-18
CUST-875232,Consumer,EU,,35.0,2025-02-28
CUST-983532,Enterprise,NA,Silver,65.0,2024-01-08
CUST-413769,Enterprise,EU,Silver,45.0,2024-12-04
CUST-722565,Consumer,NA,Silver,37.0,2025-07-13
CUST-452713,Enterprise,APAC,Platinum,33.0,2025-06-09
CUST-631958,Enterprise,LATAM,,45.0,2024-09-07
CUST-968524,Consumer,LATAM,Gold,,2024-10-15
CUST-634473,Consumer,APAC,Platinum,23.0,2024-05-08
CUST-658198,Automotive,APAC,Gold,,2025-02-10
CUST-613641,Consumer,LATAM,,46.0,2025-09-15
CUST-843167,Enterprise,APAC,Platinum,22.0,2025-07-08
CUST-690268,Automotive,EU,Silver,27.0,2025-04-14
CUST-414353,Consumer,NA,Silver,18.0,2024-12-25
CUST-597960,Consumer,LATAM,Platinum,40.0,2024-09-13
CUST-955374,Consumer,APAC,Silver,36.0,2025-07-13
CUST-117445,Consumer,EU,,27.0,2025-12-21
CUST-486251,Consumer,LATAM,Platinum,23.0,2025-02-11
CUST-447329,Consumer,APAC,Silver,49.0,01/03/2025
CUST-806537,Consumer,LATAM,Silver,32.0,2024-11-19
CUST-214928,Enterprise,APAC,,25.0,2024-12-31
CUST-536774,Enterprise,LATAM,Platinum,55.0,2024-01-05
CUST-712056,Consumer,EU,Platinum,26.0,2024-05-25
