campaign_id,date,region,impressions,clicks,conversions,spend,attributed_revenue,utm_source,utm_medium
CMP-909478,2025-12-09,APAC,8542.0,310,11.0,178.13,2205.37,(not set),cpc
CMP-462798,07-Apr-2025,LATAM,11573.0,503,21.0,251.03,7384.91,google,cpc
CMP-942377,2025-11-08,LATAM,27355.0,313,9.0,592.2,2640.14,meta,organic
CMP-337009,2025-03-03,EU,21482.0,612,25.0,115.59,12402.29,meta,
CMP-303614,06-Oct-2024,LATAM,2163.0,60,5.0,33.25,1575.83,,cpc
CMP-614117,2025-11-21,LATAM,23186.0,387,22.0,287.21,11093.4,meta,organic
CMP-375710,2025-10-03,EU,14561.0,582,27.0,180.76,10025.11,meta,organic
CMP-300261,2024-11-08,EU,10432.0,354,28.0,138.07,9885.37,google,affiliate
CMP-501035,2025-08-07,NA,20879.0,236,7.0,423.61,3237.63,email,organic
CMP-485115,2024-10-16,EU,9170.0,53,5.0,197.17,1899.57,email,paid_social
CMP-594601,2025-08-06,LATAM,7826.0,152,,138.69,1201.75,(not set),cpc
CMP-131904,2024-05-12,EU,27366.0,536,6.0,359.4,2552.81,email,organic
CMP-304355,2024-02-23,NA,,318,4.0,99.21,1287.91,tiktok,(none)
CMP-222994,2024-03-23,LATAM,14739.0,145,5.0,266.36,1628.74,meta,email
CMP-544677,2025-04-27,LATAM,5338.0,238,6.0,65.86,1608.56,tiktok,paid_social
CMP-544677,2024-09-22,LATAM,13298.0,458,10.0,220.78,5076.82,meta,cpc
CMP-736249,2025-11-07,EU,8987.0,54,1.0,68.39,473.12,email,organic
CMP-186847,2025-04-29,NA,7250.0,187,7.0,134.47,2146.45,(not set),organic
CMP-797137,2024-04-22,EU,4067.0,103,5.0,38.04,1246.57,meta,affiliate
CMP-596403,2024-04-24,NA,17645.0,360,10.0,317.97,4013.77,meta,email
CMP-544677,2025-06-14,APAC,20173.0,802,41.0,155.2,18845.33,meta,(none)
CMP-598560,2025-11-01,APAC,10961.0,387,23.0,170.55,4541.78,google,(none)
CMP-613900,2024-02-24,EU,9061.0,42,0.0,170.21,,meta,(none)
CMP-561047,2025-10-19,APAC,10818.0,136,6.0,131.48,,tiktok,paid_social
CMP-904246,2025-04-02,NA,7610.0,109,5.0,42.6,1059.93,google,organic
CMP-492383,2025-04-02,EU,17980.0,126,9.0,312.23,3324.13,tiktok,paid_social
CMP-426905,2024-04-21,APAC,12092.0,283,11.0,$124.87,4430.76,google,email
CMP-556564,2025-04-21,EU,8095.0,119,3.0,$113.83,1436.51,tiktok,paid_social
CMP-960623,2025-05-21,NA,7934.0,216,3.0,43.08,1157.15,meta,paid_social
CMP-904246,2024-01-23,LATAM,37351.0,832,41.0,768.06,7150.47,meta,email
CMP-495637,2024-03-16,NA,17302.0,592,4.0,207.83,1304.71,email,email
CMP-946652,2024-08-10,EU,4864.0,182,7.0,49.44,1681.36,meta,paid_social
CMP-324289,2024-05-05,APAC,24956.0,791,7.0,262.91,1792.56,meta,email
CMP-517641,2024-02-23,LATAM,6379.0,154,3.0,100.18,842.66,(not set),cpc
CMP-845108,2024-03-09,NA,4341.0,79,3.0,60.49,1509.43,tiktok,
CMP-996922,2025-10-30,APAC,18821.0,640,57.0,399.42,9277.52,(not set),paid_social
CMP-960623,2025-03-01,EU,9184.0,61,2.0,101.24,909.77,google,email
CMP-864750,2025-09-21,APAC,7183.0,313,4.0,73.86,761.72,meta,email
CMP-772844,2025-02-06,EU,4648.0,180,7.0,85.55,2448.74,meta,(none)
CMP-249824,2024-09-16,APAC,13354.0,412,7.0,86.8,1628.07,tiktok,cpc
CMP-558482,2024-11-10,NA,3234.0,57,0.0,22.06,0.0,partner,organic
CMP-839916,2024-02-28,EU,5777.0,216,6.0,88.87,1123.52,email,cpc
CMP-667297,2025-09-03,LATAM,12933.0,355,12.0,73.9,5843.56,google,organic
CMP-614117,2024-10-06,LATAM,4126.0,85,2.0,,757.35,(not set),affiliate
CMP-802586,2025-05-07,EU,10751.0,41,,135.53,0.0,meta,organic
CMP-723330,2024-07-07,APAC,40633.0,1285,32.0,804.39,5844.98,meta,cpc
CMP-478526,2025-11-03,EU,13567.0,373,21.0,188.36,6800.6,(not set),paid_social
CMP-986888,2025-09-11,EU,12324.0,230,10.0,93.12,1750.71,google,email
CMP-594601,2024-03-27,LATAM,8497.0,134,2.0,167.58,942.57,email,(none)
CMP-768444,2024-03-09,EU,8118.0,102,4.0,47.29,1648.9,tiktok,(none)
CMP-186847,2025-10-22,EU,10574.0,37,1.0,203.04,328.92,meta,organic
CMP-563555,2025-04-26,LATAM,17043.0,531,15.0,151.59,7048.67,partner,paid_social
CMP-420602,2024-02-28,EU,17990.0,544,26.0,250.7,5768.67,meta,
CMP-113625,2024-05-09,NA,5011.0,208,18.0,94.3,5320.85,meta,(none)
CMP-946446,2024-11-13,EU,2496.0,7,0.0,28.45,0.0,partner,organic
CMP-478526,2025-12-29,NA,10276.0,353,,212.84,6654.31,(not set),email
CMP-845902,2025-08-23,NA,23299.0,831,45.0,110.67,9714.59,(not set),organic
CMP-135156,2024-08-21,LATAM,11446.0,39,2.0,161.19,595.87,meta,paid_social
CMP-778657,2024-12-03,LATAM,8610.0,174,8.0,45.89,2071.04,google,
CMP-591461,2025-07-30,APAC,13921.0,371,11.0,120.58,3626.17,(not set),
CMP-904246,2024-10-04,EU,15846.0,445,19.0,110.91,8601.67,(not set),email
CMP-736249,2025-01-11,EU,9686.0,276,14.0,138.46,2802.08,partner,
CMP-326955,2025-07-08,LATAM,2538.0,53,1.0,14.08,228.99,tiktok,
CMP-759367,2025-03-12,APAC,4131.0,43,2.0,,887.86,google,(none)
CMP-576557,2025-06-29,APAC,12412.0,509,,141.23,13102.8,email,paid_social
CMP-591461,2025-09-01,EU,,148,3.0,137.6,1075.47,tiktok,cpc
CMP-723330,2025-11-06,EU,11053.0,97,5.0,162.26,1623.83,google,organic
CMP-656464,2024-01-01,EU,6506.0,209,19.0,86.65,3194.85,,(none)
CMP-170015,2025-07-11,EU,,96,2.0,412.81,527.55,(not set),cpc
CMP-243628,2025-08-31,EU,19444.0,153,13.0,170.8,2319.72,(not set),(none)
CMP-100258,2025-05-02,NA,8105.0,64,3.0,,756.95,meta,affiliate
CMP-593679,2025-11-26,EU,34241.0,561,42.0,292.44,8418.54,partner,(none)
CMP-720935,2025-02-27,APAC,14384.0,375,4.0,301.04,640.65,email,email
CMP-326955,2024-10-28,LATAM,6104.0,235,1.0,129.12,,tiktok,organic
CMP-114815,2025-12-23,EU,17422.0,628,35.0,204.66,9129.96,(not set),email
CMP-762951,2024-06-27,NA,7974.0,265,7.0,175.21,2660.73,email,organic
CMP-238043,2025-10-27,LATAM,12705.0,93,4.0,65.98,1051.34,meta,
CMP-432369,2024-07-09,NA,17189.0,656,7.0,233.44,,email,cpc
CMP-772844,2025-03-13,NA,5679.0,93,0.0,$99.36,0.0,(not set),(none)
CMP-429500,2024-12-26,LATAM,8103.0,94,5.0,33.78,1850.95,email,organic
CMP-685005,2025-12-17,APAC,3504.0,138,2.0,51.23,356.47,google,paid_social
CMP-386290,2025-12-04,EU,8433.0,375,20.0,144.92,6777.27,meta,cpc
CMP-387492,2024-06-05,NA,17734.0,624,7.0,169.96,1187.78,google,
CMP-797137,31-Oct-2024,NA,15469.0,661,28.0,265.72,13506.19,email,affiliate
CMP-484047,2025-05-05,EU,17530.0,742,23.0,104.76,7541.94,meta,(none)
CMP-429500,2024-11-09,EU,47152.0,2100,116.0,525.02,,email,cpc
CMP-198406,2025-06-03,NA,21883.0,263,3.0,227.76,1426.61,email,(none)
CMP-845902,2025-08-12,LATAM,32668.0,343,18.0,644.39,7892.04,meta,organic
CMP-743829,2024-05-25,NA,3923.0,25,1.0,35.03,399.66,meta,email
CMP-685005,2024-12-25,EU,9825.0,44,1.0,153.53,248.02,(not set),organic
CMP-829283,2025-10-25,LATAM,5890.0,249,1.0,,297.48,meta,cpc
CMP-198406,2024-10-22,APAC,22629.0,227,5.0,306.26,2323.72,partner,email
CMP-686317,12-Feb-2024,NA,22050.0,950,11.0,228.13,4405.85,meta,
CMP-755331,2024-01-13,NA,14710.0,54,2.0,235.93,,meta,organic
CMP-772765,2024-12-17,LATAM,9669.0,323,5.0,117.18,2017.22,email,(none)
CMP-778657,2024-03-29,NA,7748.0,334,30.0,160.19,15367.83,(not set),organic
CMP-388307,2025-01-08,APAC,11128.0,119,,51.37,,partner,paid_social
CMP-387492,2024-04-29,LATAM,16355.0,686,25.0,103.61,5591.78,email,cpc
CMP-921417,2025-11-09,LATAM,29241.0,250,5.0,316.71,2234.31,partner,affiliate
CMP-362709,2024-04-26,EU,15459.0,365,21.0,277.93,10685.28,partner,paid_social
CMP-994854,2025-08-06,LATAM,7179.0,124,1.0,94.09,204.73,(not set),organic
CMP-904246,2025-08-30,LATAM,3309.0,78,4.0,30.45,2070.55,google,paid_social
CMP-588715,2025-07-11,APAC,10009.0,126,2.0,138.19,926.27,(not set),organic
CMP-556564,2024-07-29,APAC,12852.0,191,1.0,88.83,285.81,meta,email
CMP-980673,30-Sep-2025,NA,22831.0,1000,55.0,173.78,,email,paid_social
CMP-743829,2025-03-06,EU,8428.0,156,,134.99,1064.66,meta,(none)
CMP-904246,2025-12-29,EU,11116.0,469,14.0,$94.19,3834.8,email,(none)
CMP-883945,2024-06-20,NA,15033.0,513,18.0,148.58,5450.74,(not set),affiliate
CMP-647689,2024-07-02,APAC,24136.0,263,11.0,239.63,3051.9,tiktok,organic
CMP-202210,19-Jan-2024,LATAM,8289.0,293,14.0,153.19,5370.82,partner,affiliate
CMP-160006,2024-11-10,LATAM,3112.0,45,3.0,14.65,1342.0,meta,cpc
CMP-232858,2024-05-30,EU,11504.0,81,4.0,202.65,1698.12,email,(none)
CMP-601989,2024-08-18,LATAM,21398.0,121,3.0,118.78,869.92,meta,cpc
CMP-546867,2024-08-07,LATAM,19949.0,296,11.0,138.92,3161.7,email,cpc
CMP-472235,21-Feb-2025,APAC,10615.0,454,35.0,146.75,8771.38,partner,email
CMP-908184,2025-08-09,NA,5202.0,92,1.0,95.28,189.07,partner,(none)
CMP-243628,2024-08-05,NA,7377.0,80,5.0,149.35,2536.26,meta,organic
CMP-714663,2024-07-27,EU,9211.0,138,7.0,184.29,2734.45,google,organic
CMP-672089,2025-12-09,LATAM,13255.0,214,,256.37,1403.35,meta,(none)
CMP-755331,2024-02-08,LATAM,10616.0,346,11.0,96.45,,partner,organic
CMP-720935,2025-06-26,EU,12902.0,410,13.0,99.56,3145.49,google,(none)
CMP-992278,2024-01-31,EU,9698.0,414,17.0,169.97,6881.33,google,email
CMP-207292,2024-05-01,NA,22101.0,768,11.0,312.14,5123.53,(not set),paid_social
CMP-946514,2024-05-08,NA,6102.0,65,2.0,56.7,433.83,meta,cpc
CMP-465093,2024-11-12,NA,5373.0,220,,45.29,2609.49,email,cpc
CMP-186847,2024-02-15,APAC,17665.0,183,10.0,320.35,4684.53,partner,organic
CMP-744794,2025-06-09,EU,19192.0,173,2.0,182.26,366.55,meta,affiliate
CMP-613900,2025-09-26,EU,10917.0,327,18.0,,,,organic
CMP-462798,2024-01-12,EU,7152.0,304,8.0,114.85,,google,email
CMP-667297,2024-04-08,APAC,13924.0,396,,99.17,7516.73,google,organic
CMP-417255,2025-02-19,EU,30257.0,1026,14.0,308.51,5599.05,(not set),(none)
CMP-465093,2024-10-30,NA,6006.0,113,1.0,94.23,432.82,partner,email
CMP-285501,2024-11-14,NA,12642.0,169,7.0,152.24,1834.62,email,affiliate
CMP-467476,2024-08-12,LATAM,2070.0,26,,38.0,896.22,(not set),cpc
CMP-596446,2024-02-23,LATAM,13946.0,265,3.0,266.75,,,cpc
CMP-467476,2025-06-08,EU,15134.0,533,24.0,316.06,9543.8,google,cpc
CMP-126524,2025-12-26,NA,17946.0,487,21.0,86.23,6312.29,google,(none)
CMP-367124,2025-09-21,LATAM,3046.0,54,3.0,66.8,,google,email
CMP-301998,2024-05-07,LATAM,3396.0,110,8.0,$49.31,1560.73,email,cpc
CMP-429500,2025-11-26,EU,17991.0,312,12.0,382.65,5367.32,meta,organic
CMP-734152,2025-09-25,LATAM,9981.0,318,30.0,70.57,13145.69,email,organic
CMP-871957,2024-12-28,NA,3037.0,75,0.0,29.23,0.0,email,paid_social
CMP-714663,2025-01-18,NA,5819.0,51,1.0,107.31,232.4,google,(none)
CMP-720935,2024-10-18,NA,36133.0,474,26.0,708.1,6511.03,(not set),(none)
CMP-243628,2024-10-10,NA,10765.0,479,33.0,98.5,13370.72,google,cpc
CMP-838474,2025-11-10,NA,14577.0,479,9.0,$315.18,4219.58,email,organic
CMP-539953,2025-09-01,EU,29891.0,1025,6.0,437.21,2486.01,partner,paid_social
CMP-887046,2024-10-27,APAC,9268.0,376,1.0,95.71,201.0,email,email
CMP-942377,2025-02-15,LATAM,20524.0,822,46.0,176.67,13442.66,(not set),cpc
CMP-904246,2025-06-25,EU,10676.0,254,8.0,176.49,4029.08,,(none)
CMP-259825,2024-07-28,LATAM,11456.0,210,5.0,83.98,836.65,meta,cpc
CMP-563555,2024-01-07,EU,20199.0,665,39.0,411.48,13145.68,email,cpc
CMP-391228,2025-09-05,NA,10016.0,234,15.0,60.06,5681.49,partner,affiliate
CMP-222994,2025-02-03,NA,37904.0,1013,38.0,566.27,11087.08,email,cpc
CMP-319473,2024-01-01,EU,8710.0,97,4.0,82.87,1920.2,email,cpc
CMP-714663,2024-12-17,LATAM,16326.0,440,,194.57,2419.16,meta,affiliate
CMP-105887,2024-10-20,APAC,4088.0,66,1.0,61.62,,meta,paid_social
CMP-365329,2025-01-21,NA,18678.0,152,4.0,224.3,1550.85,,
CMP-546867,01-Apr-2024,EU,14217.0,242,,59.94,1224.44,(not set),organic
CMP-198679,2025-12-28,EU,3731.0,33,1.0,25.91,181.46,google,affiliate
CMP-715354,2024-01-14,EU,13043.0,194,2.0,239.85,365.11,meta,organic
CMP-375710,29-Dec-2025,EU,8032.0,251,1.0,165.24,436.26,email,cpc
CMP-778657,2024-09-23,EU,23398.0,207,6.0,364.82,,partner,paid_social
CMP-222994,2024-06-23,NA,5742.0,74,3.0,52.53,858.62,email,cpc
CMP-303614,2025-11-21,LATAM,1465.0,5,0.0,23.81,0.0,partner,(none)
CMP-198406,2025-03-02,LATAM,20249.0,287,7.0,,,partner,organic
CMP-447115,2024-06-25,EU,8364.0,327,2.0,61.12,781.21,meta,(none)
CMP-800969,2024-06-07,EU,5962.0,164,4.0,62.92,1020.68,email,paid_social
CMP-386290,2025-02-07,EU,11446.0,37,0.0,143.49,,partner,organic
CMP-126524,2024-04-02,APAC,10525.0,153,3.0,104.63,1027.09,google,affiliate
CMP-467476,2024-05-01,NA,17779.0,317,21.0,207.18,8437.63,,cpc
CMP-158770,2025-08-16,NA,3719.0,138,11.0,81.08,2453.2,google,paid_social
CMP-974579,2024-12-12,LATAM,18072.0,697,36.0,281.18,12322.75,,email
CMP-963319,2024-01-07,APAC,3910.0,145,2.0,36.09,1029.6,google,paid_social
CMP-818660,2025-09-29,EU,25180.0,936,53.0,370.3,16258.39,meta,cpc
CMP-259825,2024-03-23,APAC,,148,1.0,128.97,357.17,email,(none)
CMP-439044,2024-05-08,LATAM,20453.0,218,6.0,308.3,2504.23,(not set),affiliate
CMP-779003,2024-08-08,NA,11466.0,61,0.0,$77.32,0.0,,organic
CMP-857213,2024-04-18,EU,9461.0,49,0.0,57.93,0.0,partner,cpc
CMP-225228,22-Aug-2024,LATAM,12477.0,88,,69.22,,meta,
CMP-688368,2025-11-21,APAC,11418.0,390,6.0,55.12,3044.92,meta,email
CMP-444406,2025-06-20,LATAM,25288.0,372,17.0,190.73,7535.9,tiktok,organic
CMP-742693,2024-07-31,EU,3715.0,47,0.0,46.88,0.0,(not set),cpc
CMP-264052,2025-09-05,LATAM,5954.0,156,6.0,103.2,1828.16,partner,affiliate
CMP-286659,2024-05-26,LATAM,9846.0,69,2.0,97.79,1001.76,google,organic
CMP-746944,2024-11-25,NA,1043.0,16,0.0,13.8,0.0,email,paid_social
CMP-908184,2025-01-02,EU,12884.0,521,15.0,,,google,organic
CMP-755643,2024-02-18,EU,44795.0,773,35.0,,17839.63,tiktok,cpc
CMP-839916,2024-02-26,NA,2056.0,50,1.0,17.32,298.77,meta,email
CMP-866150,2024-12-16,EU,12267.0,168,11.0,147.9,,meta,email
CMP-232858,2024-10-15,LATAM,2145.0,91,3.0,18.69,1024.24,partner,paid_social
CMP-512349,2025-11-20,EU,18860.0,716,14.0,354.2,3144.69,meta,affiliate
CMP-512349,2024-08-13,EU,6680.0,234,4.0,62.54,1867.55,meta,cpc
CMP-845902,2025-11-29,APAC,10380.0,97,5.0,178.37,809.66,email,organic
CMP-743829,2025-07-28,APAC,12173.0,114,0.0,266.25,0.0,meta,cpc
CMP-465093,2024-11-27,APAC,5260.0,35,1.0,113.44,402.86,google,(none)
CMP-465093,17-Feb-2024,LATAM,8089.0,148,4.0,177.8,1387.02,google,paid_social
CMP-783768,2024-01-30,NA,16008.0,508,31.0,$76.76,6629.13,(not set),cpc
CMP-755331,2025-07-05,LATAM,23705.0,989,30.0,518.5,12139.56,(not set),(none)
CMP-983101,2025-04-14,APAC,,638,18.0,91.89,8506.61,partner,cpc
CMP-126524,2024-04-28,LATAM,11541.0,405,19.0,200.9,4926.16,meta,paid_social
CMP-448824,2024-03-10,APAC,9918.0,45,1.0,81.22,395.92,meta,(none)
CMP-375710,2025-10-09,NA,6502.0,147,4.0,115.94,1297.68,meta,paid_social
CMP-105887,2025-06-19,LATAM,11522.0,38,1.0,172.47,441.81,partner,(none)
CMP-736249,2024-11-14,APAC,8796.0,327,4.0,147.46,1677.17,email,email
CMP-614117,2024-08-24,NA,8474.0,292,5.0,34.15,1202.43,tiktok,paid_social
CMP-186847,2025-12-17,APAC,8939.0,38,0.0,89.66,0.0,email,email
CMP-365329,2025-02-13,APAC,9929.0,224,12.0,196.85,3256.0,meta,affiliate
CMP-596446,2024-03-27,APAC,11161.0,186,6.0,229.04,981.6,(not set),cpc
CMP-264052,2024-08-22,NA,14876.0,301,13.0,$244.78,3041.55,google,organic
CMP-387492,2025-09-23,LATAM,8403.0,183,6.0,141.83,2736.36,meta,email
CMP-593679,2025-06-13,APAC,9205.0,249,10.0,155.13,,(not set),paid_social
CMP-845108,2024-10-11,LATAM,39992.0,1093,57.0,233.32,,,cpc
CMP-663852,2024-10-10,APAC,13776.0,82,3.0,284.7,1449.78,email,(none)
CMP-688368,2024-11-26,NA,12321.0,484,10.0,$237.09,3419.22,meta,cpc
CMP-686986,2024-10-24,NA,4312.0,140,3.0,43.94,1167.76,google,organic
CMP-448824,2024-06-18,NA,14073.0,183,5.0,149.81,2200.51,tiktok,paid_social
CMP-656464,2025-03-23,EU,14723.0,474,33.0,184.71,14141.15,google,cpc
CMP-390704,2025-02-27,EU,8049.0,28,0.0,130.59,0.0,google,cpc
CMP-485115,2025-10-21,LATAM,9419.0,393,34.0,41.6,11921.79,(not set),paid_social
CMP-714663,2025-08-23,NA,11301.0,35,1.0,108.03,435.61,meta,organic
CMP-442978,2024-03-17,NA,8558.0,95,6.0,118.04,980.59,google,organic
CMP-420602,2024-01-08,APAC,14021.0,272,14.0,282.81,3267.69,email,cpc
CMP-105887,2025-04-03,EU,18595.0,721,41.0,398.45,18354.01,(not set),organic
CMP-546867,2025-05-14,NA,2738.0,117,5.0,54.2,2295.81,,cpc
CMP-864750,2024-11-06,LATAM,5491.0,215,3.0,62.35,1366.31,,organic
CMP-272824,2024-06-14,APAC,5763.0,214,4.0,73.64,1330.96,(not set),cpc
CMP-324164,2025-06-15,APAC,13703.0,416,40.0,71.28,,meta,paid_social
CMP-992278,18-May-2025,APAC,10551.0,401,11.0,91.94,5711.32,meta,cpc
CMP-745804,14-Aug-2024,LATAM,8087.0,215,1.0,175.15,450.27,partner,organic
CMP-576557,2024-01-06,LATAM,18720.0,85,2.0,351.53,382.54,google,cpc
CMP-852908,2025-07-03,NA,11617.0,272,4.0,,1211.49,google,organic
CMP-996922,2024-11-20,LATAM,13239.0,356,12.0,110.66,3320.96,google,cpc
CMP-417255,2024-06-05,APAC,,98,2.0,27.94,961.24,email,organic
CMP-670512,2024-07-18,LATAM,28619.0,749,8.0,$263.05,4112.63,partner,organic
CMP-723330,2024-08-17,APAC,4325.0,90,1.0,19.78,463.13,tiktok,
CMP-656464,2024-09-14,LATAM,15025.0,229,19.0,189.53,4291.0,meta,paid_social
CMP-839916,2024-12-24,NA,5386.0,176,8.0,$114.9,1527.15,google,paid_social
CMP-983101,09-Dec-2025,NA,22844.0,76,2.0,200.03,657.75,meta,
CMP-544677,2025-02-03,APAC,12395.0,102,5.0,219.03,933.33,partner,cpc
CMP-232858,2024-06-16,EU,4434.0,169,3.0,45.9,674.19,email,cpc
CMP-686317,2025-11-03,APAC,7595.0,38,3.0,,1491.07,google,organic
CMP-764555,2025-03-05,EU,19925.0,311,26.0,317.92,12221.61,google,organic
CMP-365329,2025-02-06,LATAM,23229.0,763,6.0,481.67,,email,organic
CMP-597526,2024-06-27,EU,9669.0,83,2.0,143.65,732.52,google,organic
CMP-772844,2025-09-05,EU,2679.0,79,4.0,29.46,1548.04,google,cpc
CMP-759367,2025-07-27,EU,12846.0,170,2.0,$186.82,,meta,
CMP-442978,03-Aug-2024,EU,17096.0,316,,350.8,2306.19,google,
CMP-904246,2024-11-27,NA,22777.0,607,33.0,465.83,12225.71,email,email
CMP-974579,2024-11-26,NA,7307.0,75,3.0,31.42,1434.16,email,affiliate
CMP-300261,2024-07-17,NA,8045.0,222,3.0,66.9,1121.74,tiktok,email
CMP-864750,2025-05-19,APAC,14505.0,415,21.0,244.21,5054.81,,cpc
CMP-818660,08-Jun-2024,NA,13804.0,105,4.0,293.3,1471.57,tiktok,cpc
CMP-387492,2025-08-09,APAC,66458.0,1534,44.0,1398.72,14639.45,google,(none)
CMP-686317,2025-02-24,NA,3667.0,23,1.0,40.51,415.85,partner,email
CMP-667297,2025-08-16,EU,27704.0,155,2.0,299.58,819.08,email,email
CMP-772844,2024-12-21,LATAM,11110.0,137,3.0,240.58,712.06,meta,email
CMP-802586,2024-08-29,LATAM,9022.0,364,20.0,118.47,8109.92,google,organic
CMP-250295,2025-12-29,NA,15241.0,441,9.0,137.72,,partner,organic
CMP-999563,2024-11-30,APAC,14838.0,645,56.0,117.56,10006.62,email,organic
CMP-301998,2025-05-14,LATAM,5707.0,198,8.0,107.54,3524.2,(not set),email
CMP-734152,2025-10-02,APAC,3843.0,28,0.0,50.63,0.0,email,affiliate
CMP-282212,2025-05-13,EU,14873.0,84,2.0,227.42,539.14,,
CMP-501548,2024-05-23,APAC,20531.0,758,33.0,247.7,8981.68,(not set),(none)
CMP-845902,2025-02-24,NA,6418.0,278,6.0,30.73,979.72,partner,(none)
CMP-164076,2025-11-06,EU,2523.0,23,1.0,12.59,274.62,partner,paid_social
CMP-992278,2025-09-14,APAC,,497,13.0,161.86,6413.68,google,
CMP-312429,2025-12-08,EU,9501.0,185,4.0,184.35,1457.8,email,organic
CMP-873276,2025-06-22,EU,11758.0,79,4.0,160.24,1238.45,email,affiliate
CMP-420602,2024-06-14,LATAM,7808.0,337,15.0,49.75,,,affiliate
CMP-561047,2025-08-27,LATAM,6161.0,162,2.0,,784.94,email,
CMP-113625,2025-03-19,APAC,5057.0,41,1.0,$73.37,201.95,google,cpc
CMP-158770,2024-08-09,APAC,4244.0,122,5.0,68.78,,google,email
CMP-158770,2024-11-12,NA,33899.0,1084,84.0,218.8,42628.94,partner,paid_social
CMP-614117,2024-10-17,NA,22641.0,870,31.0,453.42,,partner,cpc
CMP-843764,2025-05-30,NA,19317.0,792,27.0,122.03,6729.1,google,organic
CMP-839916,2024-07-28,APAC,10330.0,281,15.0,149.64,7365.96,tiktok,affiliate
CMP-994854,2025-03-01,EU,17228.0,67,1.0,86.73,276.01,meta,paid_social
CMP-285501,2024-03-08,EU,30701.0,172,2.0,349.76,690.72,,affiliate
CMP-222994,2024-08-25,NA,14905.0,414,29.0,256.21,12229.05,meta,cpc
CMP-105887,2024-10-20,LATAM,5368.0,227,7.0,47.58,1357.39,tiktok,(none)
CMP-501548,2024-03-25,NA,3460.0,82,,54.26,,meta,(none)
CMP-487484,30-Nov-2024,APAC,24838.0,350,18.0,499.18,7892.27,(not set),organic
CMP-588715,2025-04-05,APAC,13689.0,79,2.0,74.5,985.43,meta,organic
CMP-484047,2025-08-19,LATAM,10142.0,47,0.0,207.61,0.0,google,email
CMP-253607,2024-03-05,LATAM,12331.0,337,17.0,263.19,,google,(none)
CMP-431853,2025-01-10,EU,10099.0,169,3.0,53.35,941.99,(not set),email
CMP-387492,2024-04-21,LATAM,10090.0,416,20.0,219.11,10023.41,,paid_social
CMP-838474,2025-05-29,EU,12954.0,423,22.0,226.25,,email,paid_social
CMP-687354,2024-04-01,LATAM,23608.0,447,12.0,219.4,,,paid_social
CMP-935593,2025-06-04,EU,17656.0,392,35.0,277.6,6307.87,(not set),(none)
CMP-734152,17-May-2025,APAC,13319.0,123,5.0,188.8,938.35,google,paid_social
CMP-734152,2025-07-13,EU,15567.0,116,10.0,259.17,2590.31,(not set),affiliate
CMP-721427,2025-03-19,LATAM,5276.0,32,1.0,37.9,449.84,meta,cpc
CMP-465093,2024-04-23,LATAM,3775.0,145,5.0,67.41,1109.3,google,(none)
CMP-597526,2024-10-20,APAC,39751.0,1223,14.0,405.42,,google,organic
CMP-715354,2024-09-27,LATAM,17156.0,464,21.0,244.83,,(not set),(none)
CMP-446198,2024-10-08,APAC,7290.0,218,7.0,58.08,,,paid_social
CMP-715354,2025-07-11,APAC,10687.0,451,10.0,137.76,2061.43,meta,affiliate
CMP-946446,2025-09-13,EU,8230.0,92,4.0,39.33,1004.09,(not set),cpc
CMP-636561,2025-03-07,APAC,12893.0,75,1.0,$77.6,474.07,,email
CMP-908184,2025-06-28,APAC,10089.0,297,12.0,,3519.31,email,cpc
CMP-160006,2025-03-04,LATAM,15491.0,486,21.0,223.97,7254.86,meta,cpc
CMP-301998,2025-05-25,EU,21667.0,705,68.0,395.15,14449.0,meta,paid_social
CMP-791397,2025-05-16,APAC,11056.0,376,15.0,172.79,4996.02,meta,affiliate
CMP-983101,2024-04-29,APAC,,97,4.0,118.65,1201.76,(not set),cpc
CMP-797137,2024-06-14,APAC,16016.0,495,23.0,82.18,10035.37,email,affiliate
CMP-232858,2024-01-26,EU,10911.0,187,2.0,63.8,320.85,meta,(none)
CMP-744794,12-May-2024,LATAM,33973.0,396,10.0,$284.88,2712.32,google,paid_social
CMP-734152,2024-12-29,NA,3389.0,113,6.0,14.73,1449.6,(not set),(none)
CMP-847960,2024-03-07,EU,5801.0,190,4.0,119.28,1666.24,google,organic
CMP-845108,2025-10-03,LATAM,11417.0,354,,96.26,1712.82,google,cpc
CMP-746944,2025-03-09,LATAM,2818.0,117,4.0,31.67,914.49,(not set),organic
CMP-999563,2024-06-05,LATAM,25226.0,542,42.0,238.31,17409.6,google,organic
CMP-387492,2025-02-12,APAC,15242.0,211,10.0,288.86,4471.81,meta,(none)
CMP-663852,2025-01-09,LATAM,14706.0,376,37.0,154.54,16193.07,meta,(none)
CMP-764555,2024-10-03,NA,4882.0,90,4.0,29.28,985.11,meta,paid_social
CMP-946652,2025-04-26,LATAM,7733.0,26,2.0,96.07,899.0,meta,organic
CMP-181998,2025-03-21,APAC,7756.0,222,18.0,101.35,3489.39,google,
CMP-746944,2025-07-01,APAC,25675.0,752,61.0,440.76,19260.61,partner,email
CMP-287700,2024-03-26,APAC,14359.0,537,23.0,88.55,8150.15,(not set),organic
CMP-744794,2025-02-20,NA,15992.0,685,7.0,271.89,3197.62,(not set),organic
