"date","product_type","telemetry_rows","avg_disconnects","crash_rate","avg_temp_c","claims","approved_claims","claim_rate_per_1k_orders"
2024-08-14,Aviation Headsets,5,0.200,0.0000,32.62,60,45,333.33
2024-08-05,Home Theater,14,0.154,0.0000,30.71,146,111,253.47
2024-06-17,Headphones,146,0.414,0.0141,32.57,380,302,241.73
2024-12-24,Headphones,168,0.459,0.0121,32.68,380,302,241.73
2024-09-07,Earbuds,18,0.600,0.0000,32.33,358,282,246.05
2024-06-05,Earbuds,23,0.300,0.0000,29.34,358,282,246.05
2024-01-26,Earbuds,22,0.550,0.0000,30.78,358,282,246.05
2025-04-21,Headphones,172,0.425,0.0117,31.20,380,302,241.73
2025-12-01,Earbuds,26,0.565,0.0000,31.51,358,282,246.05
2024-08-26,Aviation Headsets,3,0.000,0.0000,30.30,60,45,333.33
2024-05-04,Home Theater,5,0.000,0.0000,28.62,146,111,253.47
2024-10-07,Speakers,4,0.667,0.0000,30.63,230,182,257.85
2024-03-14,Aviation Headsets,1,0.000,0.0000,26.60,60,45,333.33
2024-10-27,Home Theater,6,0.000,0.0000,32.17,146,111,253.47
2024-04-12,Portable PA,6,0.000,0.0000,33.40,66,56,203.70
2025-02-20,Speakers,9,0.375,0.0000,34.77,230,182,257.85
2025-04-25,Home Theater,11,0.182,0.0000,35.23,146,111,253.47
2025-04-07,Earbuds,25,0.600,0.0000,32.56,358,282,246.05
2025-12-19,Home Theater,12,0.182,0.0000,34.83,146,111,253.47
2024-11-03,Aviation Headsets,2,0.000,0.0000,32.80,60,45,333.33
2024-06-14,Home Theater,11,0.100,0.0000,32.95,146,111,253.47
2025-01-24,Portable PA,6,0.000,0.0000,29.13,66,56,203.70
2024-08-16,Earbuds,23,0.350,0.0000,34.10,358,282,246.05
2025-11-26,Aviation Headsets,2,0.500,0.0000,27.10,60,45,333.33
2025-06-13,Speakers,8,0.625,0.0000,34.28,230,182,257.85
2025-10-03,Portable PA,4,0.000,0.0000,25.23,66,56,203.70
2024-06-28,Speakers,2,0.500,0.0000,31.60,230,182,257.85
2024-05-08,Speakers,3,0.500,0.0000,34.63,230,182,257.85
2025-12-13,Portable PA,9,0.000,0.0000,27.24,66,56,203.70
2025-03-01,Speakers,3,0.500,0.0000,34.43,230,182,257.85
2025-03-22,Speakers,4,1.000,0.0000,34.55,230,182,257.85
2024-01-12,Earbuds,19,0.600,0.0000,31.39,358,282,246.05
2025-10-06,Aviation Headsets,2,0.500,0.0000,28.35,60,45,333.33
2024-06-05,Aviation Headsets,2,0.000,0.0000,32.00,60,45,333.33
2025-09-26,Speakers,4,0.750,0.2500,32.55,230,182,257.85
2024-08-27,Aviation Headsets,2,0.000,0.0000,29.50,60,45,333.33
2025-07-30,Portable PA,2,0.000,0.0000,29.50,66,56,203.70
2024-09-12,Aviation Headsets,3,0.333,0.0000,29.80,60,45,333.33
2024-04-25,Portable PA,7,0.143,0.1667,35.24,66,56,203.70
2025-01-28,Portable PA,1,0.000,0.0000,30.00,66,56,203.70
2024-06-22,Speakers,3,0.333,0.0000,34.37,230,182,257.85
2024-02-20,Headphones,161,0.412,0.0000,32.07,380,302,241.73
2024-07-18,Speakers,4,0.750,0.0000,32.70,230,182,257.85
2024-08-13,Headphones,173,0.433,0.0173,31.64,380,302,241.73
2024-11-11,Home Theater,13,0.100,0.0769,29.64,146,111,253.47
2024-06-02,Earbuds,26,0.320,0.0000,33.26,358,282,246.05
2024-01-09,Speakers,2,0.000,0.0000,40.60,230,182,257.85
2025-12-20,Portable PA,6,0.333,0.0000,30.38,66,56,203.70
2025-02-28,Speakers,4,1.250,0.0000,29.13,230,182,257.85
2025-03-14,Headphones,151,0.447,0.0000,32.31,380,302,241.73
2024-08-15,Earbuds,26,0.500,0.0400,30.96,358,282,246.05
2024-11-28,Earbuds,31,0.483,0.0000,33.28,358,282,246.05
2025-09-14,Earbuds,24,0.421,0.0000,33.15,358,282,246.05
2025-03-13,Home Theater,7,0.333,0.1429,31.24,146,111,253.47
2025-10-21,Earbuds,17,0.563,0.0588,30.34,358,282,246.05
2024-11-21,Earbuds,23,0.318,0.0000,32.32,358,282,246.05
2024-02-05,Headphones,169,0.444,0.0181,33.14,380,302,241.73
2025-03-09,Home Theater,8,0.143,0.0000,30.70,146,111,253.47
2025-12-02,Speakers,1,0.000,0.0000,36.30,230,182,257.85
2024-12-28,Earbuds,27,0.625,0.0000,32.87,358,282,246.05
2025-07-15,Speakers,9,0.000,0.0000,30.70,230,182,257.85
2024-01-07,Aviation Headsets,1,0.000,0.0000,32.90,60,45,333.33
2024-05-04,Portable PA,2,0.000,0.0000,36.85,66,56,203.70
2024-02-15,Headphones,155,0.436,0.0195,32.91,380,302,241.73
2024-07-03,Speakers,4,0.500,0.0000,30.10,230,182,257.85
2025-08-12,Headphones,152,0.394,0.0000,33.02,380,302,241.73
2024-10-03,Earbuds,26,0.458,0.0000,29.44,358,282,246.05
2025-05-27,Earbuds,21,0.588,0.0476,30.98,358,282,246.05
2024-01-13,Earbuds,26,0.273,0.0400,32.85,358,282,246.05
2024-01-03,Speakers,4,0.333,0.0000,29.68,230,182,257.85
2025-05-28,Speakers,3,0.000,0.0000,25.87,230,182,257.85
2024-11-29,Headphones,159,0.388,0.0063,32.65,380,302,241.73
2024-04-20,Earbuds,24,0.227,0.0000,31.82,358,282,246.05
2024-07-31,Headphones,168,0.493,0.0181,32.38,380,302,241.73
2024-09-10,Aviation Headsets,1,0.000,0.0000,27.70,60,45,333.33
2024-03-26,Aviation Headsets,2,0.000,0.0000,31.60,60,45,333.33
2025-05-10,Home Theater,8,0.125,0.0000,26.79,146,111,253.47
2024-02-09,Portable PA,4,0.000,0.0000,31.68,66,56,203.70
2025-05-28,Aviation Headsets,2,0.000,0.0000,30.60,60,45,333.33
2025-11-23,Portable PA,3,0.000,0.0000,34.20,66,56,203.70
2024-06-06,Speakers,6,1.000,0.0000,29.83,230,182,257.85
2025-11-03,Speakers,6,0.400,0.0000,28.15,230,182,257.85
2024-04-26,Headphones,145,0.468,0.0141,32.26,380,302,241.73
2024-07-02,Headphones,154,0.557,0.0065,32.22,380,302,241.73
2025-05-19,Speakers,5,0.200,0.0000,33.58,230,182,257.85
2024-12-04,Speakers,8,0.375,0.0000,30.80,230,182,257.85
2024-02-13,Speakers,8,0.250,0.0000,29.85,230,182,257.85
2024-12-04,Portable PA,6,0.167,0.0000,29.43,66,56,203.70
2024-05-14,Portable PA,7,0.167,0.1429,33.80,66,56,203.70
2025-08-13,Headphones,161,0.377,0.0188,32.30,380,302,241.73
2025-03-11,Headphones,171,0.527,0.0176,31.86,380,302,241.73
2024-11-29,Speakers,3,0.667,0.0000,29.83,230,182,257.85
2025-07-25,Portable PA,7,0.143,0.0000,28.36,66,56,203.70
2025-09-29,Speakers,9,0.444,0.0000,31.10,230,182,257.85
2025-12-13,Earbuds,9,0.714,0.0000,32.98,358,282,246.05
2024-12-21,Headphones,143,0.331,0.0071,30.98,380,302,241.73
2024-10-08,Headphones,153,0.567,0.0131,32.93,380,302,241.73
2025-10-28,Earbuds,19,0.313,0.0000,31.42,358,282,246.05
2025-09-27,Aviation Headsets,2,0.000,0.0000,31.60,60,45,333.33
2024-05-31,Portable PA,6,0.000,0.0000,31.48,66,56,203.70
2024-03-13,Headphones,188,0.413,0.0165,31.30,380,302,241.73
2025-03-31,Earbuds,28,0.407,0.0357,32.15,358,282,246.05
2024-06-20,Portable PA,13,0.077,0.0833,32.28,66,56,203.70
2025-01-14,Portable PA,7,0.000,0.0000,27.56,66,56,203.70
2024-11-23,Home Theater,6,0.200,0.0000,33.67,146,111,253.47
2025-12-09,Speakers,8,0.500,0.0000,33.94,230,182,257.85
2024-08-31,Earbuds,28,0.333,0.0000,33.32,358,282,246.05
2024-11-14,Headphones,169,0.444,0.0299,32.39,380,302,241.73
2025-04-16,Home Theater,12,0.091,0.0000,29.82,146,111,253.47
2025-07-24,Home Theater,5,0.200,0.0000,28.18,146,111,253.47
2025-05-21,Home Theater,12,0.000,0.0000,32.69,146,111,253.47
2025-12-07,Earbuds,24,0.650,0.0000,33.55,358,282,246.05
2024-02-21,Aviation Headsets,4,0.000,0.0000,30.63,60,45,333.33
2025-07-25,Home Theater,15,0.000,0.0000,33.17,146,111,253.47
2025-08-18,Aviation Headsets,2,0.000,0.0000,18.60,60,45,333.33
2024-03-15,Aviation Headsets,5,0.000,0.0000,29.28,60,45,333.33
2024-10-06,Speakers,5,0.200,0.0000,33.18,230,182,257.85
2025-05-13,Home Theater,7,0.167,0.0000,35.24,146,111,253.47
2025-01-15,Speakers,3,1.000,0.0000,37.80,230,182,257.85
2025-12-29,Speakers,3,0.500,0.0000,32.93,230,182,257.85
2024-09-25,Headphones,160,0.446,0.0063,31.72,380,302,241.73
2025-12-08,Portable PA,3,0.333,0.0000,32.53,66,56,203.70
2025-08-27,Speakers,5,0.333,0.0000,35.12,230,182,257.85
2024-10-24,Aviation Headsets,1,1.000,0.0000,33.30,60,45,333.33
2025-12-07,Aviation Headsets,3,0.333,0.0000,33.10,60,45,333.33
2025-07-10,Home Theater,17,0.000,0.0000,35.23,146,111,253.47
2025-04-14,Portable PA,5,0.000,0.0000,31.48,66,56,203.70
2025-04-02,Earbuds,21,0.333,0.0000,33.45,358,282,246.05
2025-02-27,Portable PA,10,0.222,0.0000,31.26,66,56,203.70
2025-02-06,Home Theater,14,0.417,0.0000,30.03,146,111,253.47
2025-07-21,Earbuds,11,0.400,0.0000,32.81,358,282,246.05
2024-07-23,Portable PA,8,0.250,0.0000,30.45,66,56,203.70
2025-07-15,Portable PA,4,0.000,0.0000,34.05,66,56,203.70
2024-12-09,Headphones,148,0.489,0.0203,31.64,380,302,241.73
2024-06-21,Earbuds,19,0.556,0.0000,31.06,358,282,246.05
2025-01-12,Headphones,134,0.448,0.0227,31.98,380,302,241.73
2024-03-10,Home Theater,9,0.222,0.0000,32.79,146,111,253.47
2024-10-28,Portable PA,3,0.000,0.0000,30.60,66,56,203.70
2025-09-13,Home Theater,9,0.286,0.0000,36.69,146,111,253.47
2024-10-15,Earbuds,24,0.375,0.0000,32.82,358,282,246.05
2024-04-17,Home Theater,16,0.143,0.0000,32.84,146,111,253.47
2024-07-01,Earbuds,21,0.421,0.0000,30.81,358,282,246.05
2024-04-23,Earbuds,22,0.563,0.0000,33.17,358,282,246.05
2024-04-14,Speakers,2,0.000,0.0000,22.60,230,182,257.85
2024-09-14,Home Theater,13,0.231,0.0000,34.50,146,111,253.47
2025-05-17,Headphones,172,0.409,0.0118,32.31,380,302,241.73
2025-03-29,Speakers,2,0.500,0.0000,28.40,230,182,257.85
2024-06-19,Speakers,8,0.500,0.2500,29.84,230,182,257.85
2024-11-29,Aviation Headsets,3,0.333,0.3333,38.10,60,45,333.33
2024-02-15,Portable PA,5,0.000,0.0000,34.80,66,56,203.70
2024-03-24,Speakers,3,0.000,0.0000,22.80,230,182,257.85
2025-07-14,Headphones,163,0.333,0.0127,31.71,380,302,241.73
2025-05-06,Portable PA,2,0.000,0.0000,33.20,66,56,203.70
2025-12-03,Aviation Headsets,1,1.000,0.0000,22.30,60,45,333.33
2025-02-16,Speakers,8,0.875,0.0000,30.69,230,182,257.85
2025-12-15,Portable PA,4,0.000,0.0000,32.23,66,56,203.70
2025-04-02,Speakers,6,0.167,0.0000,32.70,230,182,257.85
2025-12-20,Earbuds,13,0.455,0.0000,32.11,358,282,246.05
2024-05-01,Headphones,149,0.478,0.0139,31.88,380,302,241.73
2024-03-05,Portable PA,6,0.000,0.0000,30.47,66,56,203.70
2025-10-10,Speakers,4,0.250,0.0000,30.73,230,182,257.85
2025-06-27,Headphones,166,0.542,0.0061,32.16,380,302,241.73
2025-04-30,Speakers,7,0.000,0.0000,30.06,230,182,257.85
2025-09-20,Headphones,151,0.504,0.0067,31.83,380,302,241.73
2024-03-07,Portable PA,6,0.333,0.0000,28.53,66,56,203.70
2025-11-07,Earbuds,14,0.500,0.0000,31.43,358,282,246.05
2025-11-06,Home Theater,16,0.077,0.0625,32.33,146,111,253.47
2024-08-03,Speakers,3,1.000,0.0000,26.90,230,182,257.85
2025-07-09,Speakers,4,0.500,0.0000,35.58,230,182,257.85
2025-12-21,Portable PA,5,0.200,0.0000,33.34,66,56,203.70
2024-11-02,Home Theater,3,0.667,0.0000,33.10,146,111,253.47
2024-07-07,Home Theater,7,0.286,0.0000,27.91,146,111,253.47
2025-08-03,Home Theater,9,0.167,0.0000,24.47,146,111,253.47
2024-06-25,Portable PA,7,0.167,0.0000,32.23,66,56,203.70
2024-06-30,Aviation Headsets,1,0.000,0.0000,20.90,60,45,333.33
2024-11-25,Speakers,3,1.000,0.0000,36.33,230,182,257.85
2025-03-19,Aviation Headsets,1,,0.0000,33.20,60,45,333.33
2025-09-09,Earbuds,21,0.263,0.0000,35.55,358,282,246.05
2024-12-31,Aviation Headsets,4,0.000,0.0000,35.53,60,45,333.33
2025-04-18,Speakers,2,0.000,0.0000,36.65,230,182,257.85
2025-07-06,Speakers,3,0.333,0.0000,40.47,230,182,257.85
2025-10-16,Headphones,169,0.469,0.0120,32.88,380,302,241.73
2025-04-15,Portable PA,8,0.167,0.0000,32.88,66,56,203.70
2024-07-17,Home Theater,5,0.200,0.0000,27.22,146,111,253.47
2025-08-22,Aviation Headsets,1,0.000,1.0000,24.20,60,45,333.33
2024-10-22,Aviation Headsets,3,0.000,0.0000,28.17,60,45,333.33
2024-06-13,Portable PA,3,0.333,0.0000,32.97,66,56,203.70
2024-09-05,Portable PA,8,0.143,0.0000,36.45,66,56,203.70
2024-03-07,Speakers,7,0.500,0.0000,32.84,230,182,257.85
2025-06-06,Home Theater,6,0.200,0.0000,28.00,146,111,253.47
2024-09-27,Speakers,7,1.000,0.0000,33.63,230,182,257.85
2025-05-03,Earbuds,18,0.200,0.0556,29.47,358,282,246.05
2024-09-12,Home Theater,9,0.000,0.0000,33.21,146,111,253.47
2025-08-01,Earbuds,19,0.214,0.0526,35.94,358,282,246.05
2025-09-07,Earbuds,19,0.389,0.0000,35.05,358,282,246.05
2025-02-05,Aviation Headsets,3,0.000,0.0000,24.00,60,45,333.33
2025-09-12,Earbuds,23,0.318,0.0435,31.56,358,282,246.05
2024-12-01,Aviation Headsets,3,0.000,0.0000,26.40,60,45,333.33
2025-11-05,Aviation Headsets,2,0.500,0.0000,31.85,60,45,333.33
2024-09-19,Earbuds,28,0.593,0.0000,31.44,358,282,246.05
2025-12-11,Speakers,4,0.000,0.0000,32.30,230,182,257.85
2025-01-09,Aviation Headsets,5,0.600,0.0000,36.36,60,45,333.33
2024-02-19,Headphones,170,0.441,0.0000,32.10,380,302,241.73
2025-08-20,Aviation Headsets,1,0.000,0.0000,30.30,60,45,333.33
2025-12-11,Aviation Headsets,1,0.000,0.0000,21.30,60,45,333.33
2025-05-04,Home Theater,9,0.250,0.0000,31.31,146,111,253.47
2025-06-02,Earbuds,16,0.538,0.0000,28.52,358,282,246.05
2025-03-30,Aviation Headsets,1,0.000,0.0000,35.00,60,45,333.33
2024-01-26,Home Theater,8,0.250,0.0000,33.46,146,111,253.47
2024-11-05,Home Theater,9,0.000,0.0000,30.73,146,111,253.47
2024-10-11,Portable PA,11,0.111,0.0909,30.71,66,56,203.70
2025-11-18,Earbuds,27,0.542,0.0370,29.81,358,282,246.05
2025-05-05,Headphones,157,0.468,0.0064,32.64,380,302,241.73
2025-09-28,Headphones,151,0.358,0.0068,32.05,380,302,241.73
2025-03-06,Speakers,3,0.000,0.0000,42.03,230,182,257.85
2025-03-28,Headphones,152,0.416,0.0199,31.27,380,302,241.73
2024-01-27,Earbuds,20,0.722,0.0000,31.42,358,282,246.05
2024-09-29,Aviation Headsets,5,0.200,0.0000,28.94,60,45,333.33
2024-12-25,Headphones,150,0.479,0.0000,31.35,380,302,241.73
2025-02-03,Headphones,184,0.387,0.0055,33.04,380,302,241.73
2024-10-15,Home Theater,10,0.100,0.0000,30.57,146,111,253.47
2025-10-14,Earbuds,26,0.667,0.0000,31.98,358,282,246.05
2025-09-26,Aviation Headsets,2,0.000,0.0000,34.90,60,45,333.33
2024-02-24,Home Theater,13,0.000,0.0000,31.71,146,111,253.47
2024-08-30,Home Theater,11,0.000,0.0000,31.74,146,111,253.47
2024-12-24,Portable PA,2,0.000,0.0000,26.50,66,56,203.70
2024-04-07,Aviation Headsets,5,0.250,0.0000,34.90,60,45,333.33
2024-06-12,Aviation Headsets,1,0.000,0.0000,31.00,60,45,333.33
2025-11-09,Headphones,153,0.530,0.0067,32.33,380,302,241.73
2024-02-24,Earbuds,18,0.400,0.0000,31.49,358,282,246.05
2024-10-25,Portable PA,5,0.000,0.0000,36.96,66,56,203.70
2025-11-23,Home Theater,10,0.100,0.0000,31.63,146,111,253.47
2024-08-07,Aviation Headsets,1,0.000,0.0000,46.60,60,45,333.33
2024-11-20,Home Theater,16,0.286,0.0000,28.68,146,111,253.47
2024-12-06,Home Theater,9,0.125,0.0000,29.84,146,111,253.47
2025-10-27,Home Theater,7,0.000,0.0000,27.33,146,111,253.47
2024-01-01,Headphones,193,0.476,0.0158,30.87,380,302,241.73
2025-02-24,Portable PA,6,0.200,0.0000,33.77,66,56,203.70
2025-02-24,Headphones,147,0.456,0.0000,31.92,380,302,241.73
2025-01-02,Aviation Headsets,2,0.000,0.0000,35.00,60,45,333.33
2025-12-09,Earbuds,14,0.500,0.0000,31.43,358,282,246.05
2024-01-29,Earbuds,17,0.267,0.0000,30.29,358,282,246.05
2025-12-07,Headphones,160,0.392,0.0128,31.73,380,302,241.73
2024-11-05,Headphones,193,0.520,0.0106,32.29,380,302,241.73
2024-05-20,Aviation Headsets,2,0.000,1.0000,35.60,60,45,333.33
2024-06-22,Headphones,159,0.497,0.0253,32.05,380,302,241.73
2025-10-12,Speakers,7,0.143,0.0000,30.00,230,182,257.85
2024-03-31,Headphones,153,0.471,0.0400,31.55,380,302,241.73
2024-06-30,Earbuds,23,0.421,0.0435,32.86,358,282,246.05
2024-01-05,Earbuds,17,0.313,0.0000,36.54,358,282,246.05
2025-03-02,Portable PA,4,0.000,0.0000,33.15,66,56,203.70
2024-04-21,Portable PA,4,0.250,0.0000,34.60,66,56,203.70
2024-10-02,Headphones,160,0.417,0.0189,31.23,380,302,241.73
2025-05-26,Headphones,130,0.437,0.0000,31.93,380,302,241.73
2024-09-09,Portable PA,5,0.000,0.0000,31.64,66,56,203.70
2024-05-16,Portable PA,7,0.143,0.0000,34.11,66,56,203.70
2025-01-11,Aviation Headsets,3,0.000,0.0000,29.37,60,45,333.33
2025-04-18,Earbuds,13,0.231,0.0000,32.18,358,282,246.05
2025-12-10,Earbuds,25,0.565,0.0000,32.86,358,282,246.05
2025-09-14,Headphones,177,0.459,0.0000,31.70,380,302,241.73
2025-04-05,Earbuds,27,0.269,0.0000,30.45,358,282,246.05
2025-11-13,Headphones,173,0.471,0.0175,31.72,380,302,241.73
2024-03-15,Headphones,160,0.500,0.0190,33.13,380,302,241.73
2025-04-20,Aviation Headsets,1,0.000,0.0000,25.60,60,45,333.33
2024-12-29,Headphones,166,0.435,0.0000,31.96,380,302,241.73
2025-12-15,Headphones,151,0.298,0.0132,31.87,380,302,241.73
2025-03-19,Earbuds,14,0.429,0.0000,31.79,358,282,246.05
2025-06-12,Home Theater,17,0.067,0.0000,34.32,146,111,253.47
2025-01-25,Speakers,6,0.800,0.1667,35.68,230,182,257.85
2025-09-02,Home Theater,8,0.125,0.0000,29.53,146,111,253.47
2025-07-08,Earbuds,16,0.357,0.0000,29.71,358,282,246.05
2024-06-25,Earbuds,21,0.500,0.0000,35.12,358,282,246.05
2024-02-07,Headphones,177,0.462,0.0000,32.24,380,302,241.73
2025-03-12,Earbuds,21,0.500,0.0000,31.29,358,282,246.05
2025-09-24,Aviation Headsets,1,0.000,0.0000,40.50,60,45,333.33
2025-03-11,Home Theater,5,0.400,0.0000,28.54,146,111,253.47
2024-02-22,Earbuds,17,0.400,0.0000,30.34,358,282,246.05
2025-10-21,Headphones,164,0.454,0.0123,32.89,380,302,241.73
2024-11-04,Headphones,179,0.390,0.0168,31.83,380,302,241.73
2024-05-19,Earbuds,19,0.842,0.0526,32.34,358,282,246.05
2025-03-06,Home Theater,10,0.000,0.0000,32.77,146,111,253.47
2024-10-26,Earbuds,16,0.467,0.1250,31.26,358,282,246.05
2025-08-24,Headphones,152,0.350,0.0000,31.87,380,302,241.73
2024-11-14,Speakers,3,0.333,0.0000,36.80,230,182,257.85
2025-08-30,Aviation Headsets,1,,0.0000,43.00,60,45,333.33
2025-10-01,Portable PA,3,0.000,0.0000,32.43,66,56,203.70
2024-12-17,Earbuds,21,0.450,0.0000,31.74,358,282,246.05
2025-01-16,Aviation Headsets,2,0.000,0.0000,27.75,60,45,333.33
2025-02-03,Home Theater,12,0.000,0.0000,31.78,146,111,253.47
2025-06-30,Home Theater,7,0.000,0.0000,30.79,146,111,253.47
2024-12-17,Aviation Headsets,2,1.000,0.0000,26.45,60,45,333.33
2024-11-22,Headphones,154,0.423,0.0000,31.68,380,302,241.73
2024-01-10,Home Theater,9,0.111,0.0000,28.26,146,111,253.47
2024-08-28,Speakers,4,0.667,0.0000,30.63,230,182,257.85
2024-04-20,Speakers,3,0.667,0.0000,28.00,230,182,257.85
2024-03-01,Headphones,176,0.503,0.0173,31.68,380,302,241.73
2025-04-26,Aviation Headsets,3,0.000,0.0000,29.07,60,45,333.33
2025-05-20,Headphones,178,0.393,0.0230,31.67,380,302,241.73
2024-11-21,Home Theater,9,0.222,0.1111,33.31,146,111,253.47
2025-09-25,Portable PA,6,0.167,0.0000,35.92,66,56,203.70
2024-03-30,Speakers,6,0.600,0.0000,35.58,230,182,257.85
2025-05-04,Earbuds,18,0.250,0.0000,28.91,358,282,246.05
2025-05-12,Portable PA,6,0.400,0.1667,34.50,66,56,203.70
2025-10-13,Portable PA,7,0.286,0.2857,34.41,66,56,203.70
2024-12-13,Aviation Headsets,3,0.000,0.0000,34.27,60,45,333.33
2025-04-29,Portable PA,7,0.286,0.0000,33.74,66,56,203.70
2024-10-17,Home Theater,11,0.500,0.0000,34.11,146,111,253.47
2025-07-23,Aviation Headsets,4,0.000,0.0000,30.53,60,45,333.33
2024-12-24,Earbuds,22,0.450,0.0000,31.35,358,282,246.05
2025-05-25,Speakers,3,1.000,0.0000,30.20,230,182,257.85
2024-05-17,Earbuds,19,0.722,0.0000,28.17,358,282,246.05
2025-07-18,Aviation Headsets,4,0.000,0.0000,35.20,60,45,333.33
2024-05-05,Portable PA,10,0.250,0.0000,30.23,66,56,203.70
2024-11-20,Portable PA,2,0.000,0.0000,25.25,66,56,203.70
2024-07-13,Home Theater,7,0.000,0.0000,33.30,146,111,253.47
2025-06-26,Aviation Headsets,4,0.250,0.0000,35.78,60,45,333.33
2025-09-27,Speakers,3,0.333,0.3333,38.13,230,182,257.85
2025-09-23,Headphones,158,0.486,0.0192,32.41,380,302,241.73
2025-09-16,Headphones,164,0.448,0.0062,31.57,380,302,241.73
2024-04-06,Aviation Headsets,5,0.200,0.0000,37.94,60,45,333.33
2025-05-05,Earbuds,20,0.105,0.0000,31.01,358,282,246.05
2024-03-14,Earbuds,24,0.381,0.0000,30.58,358,282,246.05
2024-03-17,Headphones,164,0.411,0.0245,32.16,380,302,241.73
2025-08-21,Headphones,149,0.466,0.0270,32.06,380,302,241.73
2025-08-16,Home Theater,11,0.000,0.0000,29.17,146,111,253.47
2024-11-20,Earbuds,21,0.368,0.0000,29.74,358,282,246.05
2024-09-23,Earbuds,15,0.214,0.0000,35.88,358,282,246.05
2025-04-21,Portable PA,6,0.167,0.0000,30.93,66,56,203.70
2024-03-05,Headphones,154,0.387,0.0132,32.00,380,302,241.73
2025-03-18,Portable PA,8,0.000,0.0000,36.48,66,56,203.70
2024-11-15,Headphones,169,0.529,0.0179,32.17,380,302,241.73
2024-04-29,Aviation Headsets,4,0.000,0.0000,27.95,60,45,333.33
2025-06-11,Home Theater,11,0.000,0.0000,29.41,146,111,253.47
2025-02-17,Home Theater,16,0.091,0.0000,29.42,146,111,253.47
2024-09-08,Portable PA,6,0.167,0.2000,27.68,66,56,203.70
2024-07-14,Earbuds,18,0.333,0.0000,32.51,358,282,246.05
2025-08-18,Earbuds,18,0.444,0.1111,34.68,358,282,246.05
2025-11-18,Speakers,7,0.286,0.0000,32.90,230,182,257.85
2025-09-02,Portable PA,7,0.000,0.0000,30.54,66,56,203.70
2024-05-29,Headphones,165,0.427,0.0248,32.75,380,302,241.73
2025-10-25,Speakers,3,1.000,0.0000,33.43,230,182,257.85
2025-07-05,Home Theater,8,0.143,0.0000,27.85,146,111,253.47
2025-01-20,Home Theater,11,0.182,0.0000,30.31,146,111,253.47
2024-02-09,Headphones,156,0.518,0.0065,32.33,380,302,241.73
2024-03-01,Earbuds,13,0.538,0.0769,32.05,358,282,246.05
2024-06-02,Aviation Headsets,5,0.400,0.0000,36.92,60,45,333.33
2024-04-06,Speakers,9,0.222,0.0000,32.43,230,182,257.85
2025-12-26,Speakers,7,0.667,0.0000,32.27,230,182,257.85
2025-01-11,Earbuds,28,0.538,0.0000,33.26,358,282,246.05
2024-10-17,Headphones,158,0.496,0.0255,31.43,380,302,241.73
2025-11-10,Earbuds,15,0.500,0.0667,30.88,358,282,246.05
2024-02-14,Aviation Headsets,5,0.200,0.0000,30.72,60,45,333.33
2024-02-29,Headphones,155,0.377,0.0196,31.63,380,302,241.73
2024-04-09,Speakers,2,1.000,0.0000,34.25,230,182,257.85
2025-07-15,Aviation Headsets,3,0.000,0.0000,31.33,60,45,333.33
2024-02-01,Aviation Headsets,1,0.000,0.0000,28.50,60,45,333.33
2024-05-08,Aviation Headsets,6,0.400,0.0000,30.87,60,45,333.33
2025-02-10,Home Theater,8,0.200,0.0000,30.61,146,111,253.47
2025-12-02,Portable PA,14,0.143,0.0000,27.34,66,56,203.70
2024-07-08,Home Theater,6,0.000,0.0000,31.28,146,111,253.47
2024-03-04,Portable PA,5,0.250,0.2000,36.48,66,56,203.70
2024-03-26,Headphones,174,0.377,0.0174,32.99,380,302,241.73
2025-09-04,Portable PA,5,0.000,0.2000,34.42,66,56,203.70
2025-08-14,Speakers,8,0.125,0.0000,29.28,230,182,257.85
2025-01-01,Earbuds,20,0.333,0.0000,31.41,358,282,246.05
2025-05-21,Aviation Headsets,3,0.000,0.0000,29.93,60,45,333.33
2025-04-16,Headphones,146,0.433,0.0138,32.20,380,302,241.73
2025-09-21,Portable PA,4,0.000,0.0000,33.00,66,56,203.70
2025-03-17,Earbuds,15,0.385,0.0000,29.42,358,282,246.05
